ward,type,location,year,est_cost,id,intersection_1,intersection_2,intersection_3,intersection_4,lat_1,lon_1,query_1,lat_2,lon_2,query_2,lat_3,lon_3,query_3,lat_4,lon_4,query_4
49,Alley Resurfacing Menu,N CLARK ST & W ALBION AVE & N ASHLAND AVE & W WALLEN AVE,2017,3402.36,39540,N CLARK ST & W ALBION AVE,N ASHLAND AVE & W ALBION AVE,N CLARK ST & W WALLEN AVE,N ASHLAND AVE & W WALLEN AVE,42.00170484800003,-87.67185634999998,census,42.0017438,-87.6704891,google,42.002613342000075,-87.67216990099996,census,42.0026543,-87.6705018,google
49,Alley Resurfacing Menu,N CLARK ST & W ALBION AVE & N ASHLAND AVE & W WALLEN AVE,2018,49062.3,39573,N CLARK ST & W ALBION AVE,N ASHLAND AVE & W ALBION AVE,N CLARK ST & W WALLEN AVE,N ASHLAND AVE & W WALLEN AVE,42.00170484800003,-87.67185634999998,census,42.0017438,-87.6704891,google,42.002613342000075,-87.67216990099996,census,42.0026543,-87.6705018,google
27,Alley Speed Hump Menu,W AUGUSTA BLVD & W WALTON ST & N GREENVIEW AVE & N ASHLAND AVE,2011,2200,21931,N GREENVIEW AVE & W AUGUSTA BLVD,N ASHLAND AVE & W AUGUSTA BLVD,N GREENVIEW AVE & W WALTON ST,N ASHLAND AVE & W WALTON ST,41.89974844500006,-87.66494616299997,census,41.8996937,-87.6674464,google,41.89884397000003,-87.66491802399997,census,41.8985653,-87.6674109,google
32,Alley Resurfacing Menu,W OAKDALE AVE & N GREENVIEW AVE & W WELLINGTON AVE & N ASHLAND AVE,2014,30529,26133,N GREENVIEW AVE & W OAKDALE AVE,N ASHLAND AVE & W OAKDALE AVE,N GREENVIEW AVE & W WELLINGTON AVE,N ASHLAND AVE & W WELLINGTON AVE,41.93517169200004,-87.66607977099994,census,41.9351914,-87.6685734,google,41.93608420700008,-87.66611594999995,census,41.9360528,-87.6685991,google
32,Concrete Alley Menu,W GEORGE ST & W WOLFRAM ST & N GREENVIEW AVE & N ASHLAND AVE,2011,24000,26043,N GREENVIEW AVE & W GEORGE ST,N ASHLAND AVE & W GEORGE ST,N GREENVIEW AVE & W WOLFRAM ST,N ASHLAND AVE & W WOLFRAM ST,41.93426319800005,-87.66604761199994,census,41.9342224,-87.6683973,google,41.93335068300007,-87.66601545299994,census,41.9333064,-87.6685023,google
49,Alley Resurfacing Menu,W MORSE AVE & N CLARK ST & W FARWELL AVE & N ASHLAND BLVD,2018,28793.75,39585,N CLARK ST & W MORSE AVE,N ASHLAND BLVD & W MORSE AVE,N CLARK ST & W FARWELL AVE,N ASHLAND BLVD & W FARWELL AVE,42.0077674,-87.6736696,google,42.0078309,-87.6700344,google,42.00656087200008,-87.67339596599999,census,42.006621170000074,-87.66998710199994,census
49,Alley Resurfacing Menu,W PRATT BLVD & N GREENVIEW AVE & N ASHLAND BLVD & W FARWELL AVE,2022,18793.085,43566,N GREENVIEW AVE & W PRATT BLVD,N ASHLAND BLVD & W PRATT BLVD,N GREENVIEW AVE & W FARWELL AVE,N ASHLAND BLVD & W FARWELL AVE,42.0054111,-87.667778,google,42.005387065000036,-87.66994690299998,census,42.00665734900008,-87.66782038299993,census,42.006621170000074,-87.66998710199994,census
49,Alley Resurfacing Menu,W SHERWIN AVE & N PAULINA ST & W JARVIS AVE & N ASHLAND BLVD,2016,30933.44,39485,N PAULINA ST & W SHERWIN AVE,N ASHLAND BLVD & W SHERWIN AVE,N PAULINA ST & W JARVIS AVE,N ASHLAND BLVD & W JARVIS AVE,42.01488605800006,-87.67244325299998,census,42.014930277000076,-87.67027251399998,census,42.015951329000075,-87.67247943199999,census,42.015995547000045,-87.67030869299998,census
49,Alley Resurfacing Menu,W FARWELL AVE & N GREENVIEW AVE & N ASHLAND BLVD & W MORSE AVE,2022,24325.755,43564,N GREENVIEW AVE & W FARWELL AVE,N ASHLAND BLVD & W FARWELL AVE,N GREENVIEW AVE & W MORSE AVE,N ASHLAND BLVD & W MORSE AVE,42.00665734900008,-87.66782038299993,census,42.006621170000074,-87.66998710199994,census,42.0078763,-87.6678639,google,42.0078309,-87.6700344,google
32,Alley Resurface Menu,W GEORGE ST & W WOLFRAM ST & N GREENVIEW AV & N ASHLAND BV,2010,32394,25978,N GREENVIEW AV & W GEORGE ST,N ASHLAND BV & W GEORGE ST,N GREENVIEW AV & W WOLFRAM ST,N ASHLAND BV & W WOLFRAM ST,41.93426319800005,-87.66604761199994,census,41.9342224,-87.6683973,google,41.93335068300007,-87.66601545299994,census,41.932975,-87.6843798,google
43,Alley Resurface Menu,N STATE ST & E GOETHE ST & N ASTOR ST & E BANKS ST,2007,9359,34425,N STATE ST & E GOETHE ST,N ASTOR ST & E GOETHE ST,N STATE ST & E BANKS ST,N ASTOR ST & E BANKS ST,41.90582249500005,-87.62873903799994,census,41.905830535000064,-87.62731197799997,census,41.9067474,-87.6287767,google,41.90678726800007,-87.62750895199997,census
43,Alley Speed Hump Menu,E SCOTT ST & E DIVISION ST & N STATE PW & N ASTOR ST,2009,1575,34559,N STATE PW & E SCOTT ST,N ASTOR ST & E SCOTT ST,N STATE PW & E DIVISION ST,N ASTOR ST & E DIVISION ST,41.9048793,-87.6270749,google,41.904885861000025,-87.62707882399997,census,41.903957,-87.626867,google,41.90397334700003,-87.62685371099997,census
43,Alley Resurface Menu,N STONE ST & N ASTOR ST & E SCOTT ST & E DIVISION ST,2006,8773,34368,N STONE ST & E SCOTT ST,N ASTOR ST & E SCOTT ST,N STONE ST & E DIVISION ST,N ASTOR ST & E DIVISION ST,41.904905960000065,-87.62584069899998,census,41.904885861000025,-87.62707882399997,census,41.9039953,-87.6258224,google,41.90397334700003,-87.62685371099997,census
43,Concrete Alley Menu,E SCOTT ST & N STONE ST & E DIVISION ST & N ASTOR ST,2018,18500,43014,N STONE ST & E SCOTT ST,N ASTOR ST & E SCOTT ST,N STONE ST & E DIVISION ST,N ASTOR ST & E DIVISION ST,41.904905960000065,-87.62584069899998,census,41.904885861000025,-87.62707882399997,census,41.9039953,-87.6258224,google,41.90397334700003,-87.62685371099997,census
43,Alley Speed Hump Menu,E BANKS ST & N STATE PKWY & E GOETHE ST & N ASTOR ST,2013,2100,34824,N STATE PKWY & E BANKS ST,N ASTOR ST & E BANKS ST,N STATE PKWY & E GOETHE ST,N ASTOR ST & E GOETHE ST,41.9067474,-87.6287767,google,41.90678726800007,-87.62750895199997,census,41.9058067,-87.6287284,google,41.905830535000064,-87.62731197799997,census
43,Alley Resurfacing Menu,N STATE PKWY & E BURTON PL & N ASTOR ST & E NORTH AVE,2019,10316.36,35148,N STATE PKWY & E BURTON PL,N ASTOR ST & E BURTON PL,N STATE PKWY & E NORTH AVE,N ASTOR ST & E NORTH AVE,41.9094835,-87.6288336,google,41.90950069200005,-87.62760542999996,census,NA,NA,google,41.91124532300006,-87.62766170799995,census
43,Alley Speed Hump Menu,N STONE ST & N ASTOR ST & E GOETHE ST & E SCOTT ST,2007,1500,34427,N STONE ST & E GOETHE ST,N ASTOR ST & E GOETHE ST,N STONE ST & E SCOTT ST,N ASTOR ST & E SCOTT ST,41.90585465400005,-87.62581255999999,census,41.905830535000064,-87.62731197799997,census,41.904905960000065,-87.62584069899998,census,41.904885861000025,-87.62707882399997,census
43,Concrete Alley Menu,N LAKE SHORE DR & N ASTOR ST & W NORTH AVE & W SCHILLER ST,2013,453000,34827,N LAKE SHORE DR & W NORTH AVE,N ASTOR ST & W NORTH AVE,N LAKE SHORE DR & W SCHILLER ST,N ASTOR ST & W SCHILLER ST,41.9361968,-87.636788,google,41.91124532300006,-87.62766170799995,census,41.9078596,-87.6257852,google,41.90782037900004,-87.62755317099999,census
38,Alley Resurface Menu,W CULLOM AV & W MONTROSE AV & N MCVICKER AV & N AUSTIN AV,2008,28223,30723,N MCVICKER AV & W CULLOM AV,N AUSTIN AV & W CULLOM AV,N MCVICKER AV & W MONTROSE AV,N AUSTIN AV & W MONTROSE AV,41.95851115800008,-87.77817834999996,census,41.9585235,-87.7769589,google,41.9603471,-87.7782362,google,41.9603558,-87.7770154,google
30,Concrete Alley Menu,N MASON AV & N AUSTIN AV & W DIVERSEY AV & W SCHUBERT AV,2007,57000,23951,N MASON AV & W DIVERSEY AV,N AUSTIN AV & W DIVERSEY AV,N MASON AV & W SCHUBERT AV,N AUSTIN AV & W SCHUBERT AV,41.9311639,-87.7747434,google,41.931141,-87.7759564,google,41.9293278,-87.7746921,google,41.92931069700006,-87.77589907399994,census
30,Alley Speed Hump Menu,N MASON AVE & N AUSTIN AVE & W BELMONT AVE & W BARRY AVE,2011,2200,24209,N MASON AVE & W BELMONT AVE,N AUSTIN AVE & W BELMONT AVE,N MASON AVE & W BARRY AVE,N AUSTIN AVE & W BARRY AVE,41.9384598,-87.7749859,google,41.938451920000034,-87.77621262499997,census,41.93663895100008,-87.77493430099997,census,41.9366162,-87.7761546,google
30,Concrete Alley Menu,N MCVICKER AVE & W SCHUBERT AVE & W DIVERSEY AVE & N AUSTIN AVE,2020,11850.33,42194,N MCVICKER AVE & W SCHUBERT AVE,N AUSTIN AVE & W SCHUBERT AVE,N MCVICKER AVE & W DIVERSEY AVE,N AUSTIN AVE & W DIVERSEY AVE,41.92929461700004,-87.77711709999994,census,41.92931069700006,-87.77589907399994,census,41.931123666000076,-87.77717739799994,census,41.93113974500005,-87.77596339199994,census
29,Alley Resurface Menu,N MASON AVE & N AUSTIN AVE & W THOMAS ST & W DIVISION ST,2011,28945,23312,N MASON AVE & W THOMAS ST,N AUSTIN AVE & W THOMAS ST,N MASON AVE & W DIVISION ST,N AUSTIN AVE & W DIVISION ST,41.90019465200004,-87.77409012499999,census,41.9001717,-87.7752952,google,41.9020228,-87.7741433,google,41.9020084,-87.7753517,google
45,Alley Speed Hump Menu,N MASON AVE & W HIGGINS AVE & N AUSTIN AVE & W STRONG ST,2014,3500,36396,N MASON AVE & W HIGGINS AVE,N AUSTIN AVE & W HIGGINS AVE,N MASON AVE & W STRONG ST,N AUSTIN AVE & W STRONG ST,41.97285009600006,-87.77702062299994,census,41.97317570700005,-87.77823060899999,census,41.97029746800007,-87.77707288099998,census,41.97030550800008,-87.77828688699998,census
30,Alley Resurfacing Menu,W HENDERSON ST & N MARMORA AVE & N AUSTIN AVE & WSCHOOL ST,2022,12142.38,42251,N MARMORA AVE & W HENDERSON ST,N AUSTIN AVE & W HENDERSON ST,N MARMORA AVE & WSCHOOL ST,N AUSTIN AVE & WSCHOOL ST,41.94122564300005,-87.77388510999998,census,41.94119348400005,-87.77631714199998,census,41.9402955,-87.7738443,google,41.9402684,-87.7763036,google
29,Alley Resurfacing Menu,W WEST END AVE & N MASON AVE & W WASHINGTON BLVD & N AUSTIN BLVD,2017,20555.32,23502,N MASON AVE & W WEST END AVE,N AUSTIN BLVD & W WEST END AVE,N MASON AVE & W WASHINGTON BLVD,N AUSTIN BLVD & W WASHINGTON BLVD,41.88415128200006,-87.77335448499997,census,41.88413520300003,-87.77478154499994,census,41.88212525900008,-87.77328614699996,census,41.8820917,-87.7747152,google
30,Alley Speed Hump Menu,N MILWAUKEE AV & W WELLINGTON AV & N AVERS AV & N HAMLIN AV,2006,500,23842,N MILWAUKEE AV & W WELLINGTON AV,N AVERS AV & W WELLINGTON AV,N HAMLIN AV & W WELLINGTON AV,N AVERS AV & N MILWAUKEE AV,41.9353895,-87.7326228,google,41.9354634,-87.723393,google,41.93548524400006,-87.72218131899996,census,41.937450968000064,-87.72114016799998,census
27,Alley Resurface Menu,N HAMLIN AV & N AVERS AV & W IOWA ST & W AUGUSTA BV,2005,18119,21581,N HAMLIN AV & W IOWA ST,N AVERS AV & W IOWA ST,N HAMLIN AV & W AUGUSTA BV,N AVERS AV & W AUGUSTA BV,41.8972381,-87.7212604,google,41.89722797600007,-87.72247075099995,census,41.89906506400007,-87.72130900399998,census,41.89905300400005,-87.72252702999998,census
27,Alley Resurface Menu,W HURON ST & W CHICAGO AV & N HAMLIN AV & N AVERS AV,2005,28722,21580,N HAMLIN AV & W HURON ST,N AVERS AV & W HURON ST,N HAMLIN AV & W CHICAGO AV,N AVERS AV & W CHICAGO AV,41.89358193800007,-87.72113212899995,census,41.8935614,-87.7223463,google,41.8954106,-87.7211863,google,41.8953937,-87.7224051,google
27,Alley Resurface Menu,N SPRINGFIELD AV & N AVERS AV & W THOMAS ST & W DIVISION ST,2007,24904,21710,N SPRINGFIELD AV & W THOMAS ST,N AVERS AV & W THOMAS ST,N SPRINGFIELD AV & W DIVISION ST,N AVERS AV & W DIVISION ST,41.9008693,-87.7238049,google,41.9008824,-87.7225817,google,41.902702,-87.723866,google,41.9027065,-87.7226495,google
30,Alley Speed Hump Menu,N HAMLIN AV & N AVERS AV & W WELLINGTON AV & W GEORGE ST,2009,525,24088,N HAMLIN AV & W WELLINGTON AV,N AVERS AV & W WELLINGTON AV,N HAMLIN AV & W GEORGE ST,N AVERS AV & W GEORGE ST,41.9354699,-87.7221752,google,41.9354634,-87.723393,google,41.9336849,-87.7221174,google,41.9336621,-87.7233496,google
39,Alley Speed Hump Menu,N HAMLIN AV & N AVERS AV & W LAWRENCE AV & W GIDDINGS ST,2005,3500,31312,N HAMLIN AV & W LAWRENCE AV,N AVERS AV & W LAWRENCE AV,N HAMLIN AV & W GIDDINGS ST,N AVERS AV & W GIDDINGS ST,41.9683152,-87.7231244,google,41.968283504000055,-87.72438421799995,census,41.96738305000008,-87.72311795299998,census,41.9673722,-87.7230955,google
27,Alley Resurface Menu,N SPRINGFIELD AV & N AVERS AV & W DIVISION ST & W GRAND AV,2008,37879,21775,N SPRINGFIELD AV & W DIVISION ST,N AVERS AV & W DIVISION ST,N SPRINGFIELD AV & W GRAND AV,N AVERS AV & W GRAND AV,41.902702,-87.723866,google,41.9027065,-87.7226495,google,41.9051936,-87.723943,google,41.9046861,-87.7227074,google
27,Alley Speed Hump Menu,W FULTON ST & W LAKE ST & N HAMLIN AV & N AVERS AV,2007,1500,21719,N HAMLIN AV & W FULTON ST,N AVERS AV & W FULTON ST,N HAMLIN AV & W LAKE ST,N AVERS AV & W LAKE ST,41.8868221,-87.7209379,google,41.886804408000046,-87.72252702999998,census,41.8851461,-87.7209178,google,41.8853131,-87.722477,google
30,Alley Resurface Menu(1),N MILWAUKEE AVE & N AVERS AVE & N HAMLIN AVE & W WELLINGTON AVE,2011,9374,24208,N MILWAUKEE AVE & W WELLINGTON AVE,N AVERS AVE & W WELLINGTON AVE,N HAMLIN AVE & W WELLINGTON AVE,N AVERS AVE & N MILWAUKEE AVE,41.9353895,-87.7326228,google,41.9354634,-87.723393,google,41.93548524400006,-87.72218131899996,census,41.937450968000064,-87.72114016799998,census
35,Alley Resurfacing Menu,N HAMLIN AVE & W FULLERTON AVE & W BELDEN AVE & N AVERS AVE,2021,44906.33,28864,N HAMLIN AVE & W FULLERTON AVE,N AVERS AVE & W FULLERTON AVE,N HAMLIN AVE & W BELDEN AVE,N AVERS AVE & W BELDEN AVE,41.9246058,-87.7218664,google,41.9245828,-87.7230784,google,41.9227294,-87.7218001,google,41.92270200200005,-87.72304961499998,census
45,Alley Speed Hump Menu,W IRVING PARK RD & N SPRINGFIELD AVE & W BELLE PLAINE AVE & N AVERS AVE,2014,700,36397,N SPRINGFIELD AVE & W IRVING PARK RD,N AVERS AVE & W IRVING PARK RD,N SPRINGFIELD AVE & W BELLE PLAINE AVE,N AVERS AVE & W BELLE PLAINE AVE,41.95369533300004,-87.72513995599996,census,41.953711413000065,-87.72393800999998,census,41.9555036,-87.7251955,google,41.95552840200003,-87.72399428799997,census
26,Alley Resurfacing Menu,N HAMLIN AVE & W DIVISION ST & W GRAND AVE & N AVERS AVE,2022,16756.89,41841,N HAMLIN AVE & W DIVISION ST,N AVERS AVE & W DIVISION ST,N HAMLIN AVE & W GRAND AVE,N AVERS AVE & W GRAND AVE,41.9027106,-87.7214299,google,41.9027065,-87.7226495,google,41.9041974,-87.7214737,google,41.9046861,-87.7227074,google
26,Alley Speed Hump Menu,N SPRINGFIELD AVE & W LE MOYNE ST & N AVERS AVE & W HIRSCH ST,2015,2100,21340,N SPRINGFIELD AVE & W LE MOYNE ST,N AVERS AVE & W LE MOYNE ST,N SPRINGFIELD AVE & W HIRSCH ST,N AVERS AVE & W HIRSCH ST,41.90809775100007,-87.72403448699998,census,41.90811383100004,-87.72282048099999,census,41.9062917,-87.72398,google,41.90631292100005,-87.72276018299993,census
26,Concrete Alley Menu,N HAMLIN AVE & N AVERS AVE & W NORTH AVE & W LE MOYNE ST,2013,295000,21261,N HAMLIN AVE & W NORTH AVE,N AVERS AVE & W NORTH AVE,N HAMLIN AVE & W LE MOYNE ST,N AVERS AVE & W LE MOYNE ST,41.9099926,-87.7214269,google,41.9099806,-87.722662,google,41.908125890000065,-87.72160245599997,census,41.90811383100004,-87.72282048099999,census
26,Alley Resurfacing Menu,N SPRINGFIELD AVE & W NORTH AVE & W LE MOYNE ST & N AVERS AVE,2022,25872.175,41872,N SPRINGFIELD AVE & W NORTH AVE,N AVERS AVE & W NORTH AVE,N SPRINGFIELD AVE & W LE MOYNE ST,N AVERS AVE & W LE MOYNE ST,41.90991474000003,-87.72410282499999,census,41.9099806,-87.722662,google,41.9080927,-87.7240264,google,41.90811383100004,-87.72282048099999,census
26,Alley Resurface Menu,S HAMLIN AVE & N AVERS AVE & W DICKENS AVE & W PALMER,2011,6798,21175,S HAMLIN AVE & W DICKENS AVE,N AVERS AVE & W DICKENS AVE,S HAMLIN AVE & W PALMER,N AVERS AVE & W PALMER,41.9189622,-87.7290517,google,41.91903988400003,-87.72294107799996,census,41.9208888,-87.7217525,google,41.92087295300007,-87.72299735599995,census
30,Concrete Alley Menu,N HAMLIN AVE & W SCHOOL ST & N AVERS AVE & W ROSCOE ST,2015,125000,24397,N HAMLIN AVE & W SCHOOL ST,N AVERS AVE & W SCHOOL ST,N HAMLIN AVE & W ROSCOE ST,N AVERS AVE & W ROSCOE ST,41.9409678,-87.7223409,google,41.94096435000006,-87.72357219999998,census,41.9427995,-87.7223945,google,41.94278535900003,-87.72362445899995,census
30,Alley Resurfacing Menu,W SCHOOL ST & W ROSCOE ST & N SPRINGFIELD AVE & N AVERS AVE,2013,26206,24296,N SPRINGFIELD AVE & W SCHOOL ST,N AVERS AVE & W SCHOOL ST,N SPRINGFIELD AVE & W ROSCOE ST,N AVERS AVE & W ROSCOE ST,41.940948270000035,-87.72479022599998,census,41.94096435000006,-87.72357219999998,census,41.9427658,-87.7248346,google,41.94278535900003,-87.72362445899995,census
46,Alley Resurface Menu(1),N DOVER ST & N BEACON ST & W WILSON AVE & W LELAND AVE,2011,28717,36934,N DOVER ST & W WILSON AVE,N BEACON ST & W WILSON AVE,N DOVER ST & W LELAND AVE,N BEACON ST & W LELAND AVE,41.9652803,-87.6654271,google,41.96531280800008,-87.66384069399999,census,41.9670911,-87.6658081,google,41.96712979700004,-87.66411404699994,census
46,Alley Resurface Menu,"N MALDEN ST & N BEACON ST & W MONTROSE DR & W SUNNYSIDE AV5 ,227",2009,25227,36869,N MALDEN ST & W MONTROSE DR,N BEACON ST & W MONTROSE DR,"N MALDEN ST & W SUNNYSIDE AV5 ,227","N BEACON ST & W SUNNYSIDE AV5 ,227",41.961682849000056,-87.66232921699998,census,41.96166677000008,-87.66373215699997,census,41.9653216,-87.6624131,google,41.9634764,-87.6637517,google
46,Alley Speed Hump Menu,W MONTROSE AVE & N MALDEN ST & N BEACON ST & W SUNNYSIDE AVE,2021,350,43313,N MALDEN ST & W MONTROSE AVE,N BEACON ST & W MONTROSE AVE,N MALDEN ST & W SUNNYSIDE AVE,N BEACON ST & W SUNNYSIDE AVE,41.961682849000056,-87.66232921699998,census,41.96166677000008,-87.66373215699997,census,41.9628726,-87.7186976,google,41.96348777900005,-87.66375225699994,census
46,Alley Resurface Menu,N MALDEN ST & N BEACON ST & W SUNNYSIDE AVE & W WILSON AVE,2011,33338,36933,N MALDEN ST & W SUNNYSIDE AVE,N BEACON ST & W SUNNYSIDE AVE,N MALDEN ST & W WILSON AVE,N BEACON ST & W WILSON AVE,41.9628726,-87.7186976,google,41.96348777900005,-87.66375225699994,census,41.96533290700006,-87.66242971399998,census,41.96531280800008,-87.66384069399999,census
1,Alley Speed Hump Menu,N LEAVITT ST & N BELL AV & W HIRSCH ST & W POTOMAC AV,2007,1000,186,N LEAVITT ST & W HIRSCH ST,N BELL AV & W HIRSCH ST,N LEAVITT ST & W POTOMAC AV,N BELL AV & W POTOMAC AV,41.906737,-87.682242,google,41.90672696900003,-87.68346578399996,census,41.90492204000003,-87.68219147999997,census,41.904905960000065,-87.68341352599998,census
40,Concrete Alley Menu,N LEAVITT ST & W LAWRENCE AVE & W AINSLIE ST & N BELL AVE,2022,105741.51,32703,N LEAVITT ST & W LAWRENCE AVE,N BELL AVE & W LAWRENCE AVE,N LEAVITT ST & W AINSLIE ST,N BELL AVE & W AINSLIE ST,41.968685493000066,-87.68404062799999,census,41.9686579,-87.6852543,google,41.970506502000035,-87.68410092599999,census,41.9704722,-87.6853155,google
47,Alley Resurface Menu,N OAKLEY AVE & N BELL AVE & W LAWRENCE AVE & W AINSLIE ST,2011,54101,37618,N OAKLEY AVE & W LAWRENCE AVE,N BELL AVE & W LAWRENCE AVE,N OAKLEY AVE & W AINSLIE ST,N BELL AVE & W AINSLIE ST,41.9686411,-87.6864673,google,41.9686579,-87.6852543,google,41.97046630300008,-87.68653295799999,census,41.9704722,-87.6853155,google
47,Alley Speed Hump Menu,W IRVING PARK RD & W BYRON ST & N OAKLEY AVE & N BELL AVE,2012,1400,37667,N OAKLEY AVE & W IRVING PARK RD,N BELL AVE & W IRVING PARK RD,N OAKLEY AVE & W BYRON ST,N BELL AVE & W BYRON ST,41.95406114300005,-87.68603851199998,census,41.9540277,-87.6848115,google,41.95223611400007,-87.68598223399994,census,41.9522418,-87.6847607,google
47,Alley Resurfacing Menu,W CULLOM AVE & N LEAVITT ST & W MONTROSE AVE & N BELL AVE,2018,26767.75,38067,N LEAVITT ST & W CULLOM AVE,N BELL AVE & W CULLOM AVE,N LEAVITT ST & W MONTROSE AVE,N BELL AVE & W MONTROSE AVE,41.95956034900007,-87.68377129599997,census,41.95954426900005,-87.68498530199997,census,41.961385378000045,-87.68382757399996,census,41.96136527800007,-87.68504157999996,census
1,Alley Speed Hump Menu,N OAKLEY BLVD & W HIRSCH ST & N BELL AVE & W POTOMAC AVE,2014,301,534,N OAKLEY BLVD & W HIRSCH ST,N BELL AVE & W HIRSCH ST,N OAKLEY BLVD & W POTOMAC AVE,N BELL AVE & W POTOMAC AVE,41.90670687000005,-87.68468380999997,census,41.90672696900003,-87.68346578399996,census,41.904881841000076,-87.68463155199998,census,41.904905960000065,-87.68341352599998,census
32,Alley Resurfacing Menu,W ROSCOE ST & N LEAVITT ST & W SCHOOL ST & N BELL AVE,2018,46763.66,26315,N LEAVITT ST & W ROSCOE ST,N BELL AVE & W ROSCOE ST,N LEAVITT ST & W SCHOOL ST,N BELL AVE & W SCHOOL ST,41.943159208000054,-87.68330096899996,census,41.943138,-87.684517,google,41.94133418000007,-87.68324870999999,census,41.9413202,-87.6844614,google
47,Alley Resurfacing Menu,W ADDISON ST & N LEAVITT ST & W WAVELAND AVE & N BELL AVE,2018,27199.79,38065,N LEAVITT ST & W ADDISON ST,N BELL AVE & W ADDISON ST,N LEAVITT ST & W WAVELAND AVE,N BELL AVE & W WAVELAND AVE,41.94680122600005,-87.68340548599997,census,41.94678514700007,-87.68461547199996,census,41.94862223500007,-87.68345774399995,census,41.9485969,-87.6846658,google
33,Alley Resurface Menu,N ST LOUIS AV & N BERNARD ST & W BELLE PLAINE AV & W BERTEAU AV,2007,22248,26605,N ST LOUIS AV & W BELLE PLAINE AV,N BERNARD ST & W BELLE PLAINE AV,N ST LOUIS AV & W BERTEAU AV,N BERNARD ST & W BERTEAU AV,41.955644979000056,-87.71541584899995,census,41.95566105800003,-87.71419380299994,census,41.9574661,-87.7154662,google,41.95747804700005,-87.71424606199997,census
33,Alley Resurface Menu,N ST LOUIS AV & N BERNARD ST & W CULLOM AV & W BERTEAU AV,2009,11800,26700,N ST LOUIS AV & W CULLOM AV,N BERNARD ST & W CULLOM AV,N ST LOUIS AV & W BERTEAU AV,N BERNARD ST & W BERTEAU AV,41.9592894,-87.7155212,google,41.95929905600008,-87.71430635999997,census,41.9574661,-87.7154662,google,41.95747804700005,-87.71424606199997,census
35,Alley Resurfacing Menu,N KIMBALL AVE & W BELLE PLAINE AVE & N BERNARD ST & W BERTEAU AVE,2017,26824.17,28675,N KIMBALL AVE & W BELLE PLAINE AVE,N BERNARD ST & W BELLE PLAINE AVE,N KIMBALL AVE & W BERTEAU AVE,N BERNARD ST & W BERTEAU AVE,41.95569723700004,-87.71296773699999,census,41.95566105800003,-87.71419380299994,census,41.95749814700008,-87.71302401599996,census,41.95747804700005,-87.71424606199997,census
