ward,item,location,cost
7,Miscellaneous CDOT Projects (2020),2721 E 79TH ST; 2725 E 79TH ST; 2711 E 79TH ST; 2715 E 79TH ST; 2719 E 79TH ST; 2723 E 79TH ST; 2733 E 79TH ST,$600.00
7,Miscellaneous CDOT Projects (2020),2727 E 93RD ST,$150.00
7,Miscellaneous CDOT Projects (2020),2733 E 76TH ST; 2716 E 76TH ST; 2731 E 76TH ST,$450.00
7,Miscellaneous CDOT Projects (2020),2758 E 83RD ST,$150.00
7,Miscellaneous CDOT Projects (2020),2763 E 82ND ST,$150.00
7,Miscellaneous CDOT Projects (2020),2811 E 82ND ST; 2807 E 82ND ST; 2813 E 82ND ST,$450.00
7,Miscellaneous CDOT Projects (2020),2827 E 77TH PL,$150.00
7,Miscellaneous CDOT Projects (2020),2864 E 79TH ST; 2826 E 79TH ST; 2828 E 79TH ST; 2858 E 79TH ST; 2860 E 79TH ST; 2866 E 79TH ST,$750.00
7,Miscellaneous CDOT Projects (2020),2957 E 80TH PL,$150.00
7,Miscellaneous CDOT Projects (2020),2959 E 81ST PL,$150.00
7,Miscellaneous CDOT Projects (2020),3010 E 79TH PL,$150.00
7,Miscellaneous CDOT Projects (2020),3023 E 80TH ST; 3025 E 80TH ST,$150.00
7,Miscellaneous CDOT Projects (2020),7345 S PHILLIPS AVE,$150.00
7,Miscellaneous CDOT Projects (2020),7419 S KINGSTON AVE; 7421 S KINGSTON AVE,$150.00
7,Miscellaneous CDOT Projects (2020),7512 S COLFAX AVE; 7539 S COLFAX AVE,$300.00
7,Miscellaneous CDOT Projects (2020),7515 S KINGSTON AVE,$150.00
7,Miscellaneous CDOT Projects (2020),7520 S LUELLA AVE,$150.00
7,Miscellaneous CDOT Projects (2020),7565 S EXCHANGE AVE,$150.00
7,Miscellaneous CDOT Projects (2020),7611 S COLFAX AVE,$150.00
7,Miscellaneous CDOT Projects (2020),7627 S SAGINAW AVE; 7607 S SAGINAW AVE,$450.00
7,Miscellaneous CDOT Projects (2020),7714 S EXCHANGE AVE,$300.00
7,Miscellaneous CDOT Projects (2020),7747 S BURNHAM AVE,$150.00
7,Miscellaneous CDOT Projects (2020),7945 S BURNHAM AVE; 7928 S BURNHAM AVE; 7930 S BURNHAM AVE,$300.00
7,Miscellaneous CDOT Projects (2020),7953 S MARQUETTE AVE,$150.00
7,Miscellaneous CDOT Projects (2020),8013 S MANISTEE AVE,$150.00
7,Miscellaneous CDOT Projects (2020),8026 S SAGINAW AVE,$150.00
7,Miscellaneous CDOT Projects (2020),8038 S MARQUETTE AVE,$150.00
7,Miscellaneous CDOT Projects (2020),8106 S BRANDON AVE,$150.00
7,Miscellaneous CDOT Projects (2020),8141 S MUSKEGON AVE; 8150 S MUSKEGON AVE,$300.00
7,Miscellaneous CDOT Projects (2020),8201 S HOUSTON AVE; 8208 S HOUSTON AVE,$300.00
7,Pavement Markings Menu (2020),E 87TH ST &  S SAGINAW AVE,"$11,000.00"
7,Sidewalk Menu (2020),10127 S CRANDON AVE,"$6,955.66"
7,Sidewalk Menu (2020),10141 S CRANDON AVE,"$6,255.14"
7,Sidewalk Menu (2020),2155 E 93RD ST,"$4,761.58"
7,Sidewalk Menu (2020),7259 S OGLESBY AVE,"$33,172.19"
7,Sidewalk Menu (2020),8441 S YATES BLVD,"$2,578.67"
7,Sidewalk Menu (2020),8444 S LUELLA AVE,"$10,808.73"
7,Sidewalk Menu (2020),8900 S LUELLA AVE,"$12,760.34"
7,Sidewalk Menu (2020),9001 S KINGSTON AVE,"$26,291.01"
7,Sidewalk Menu (2020),9054 S YATES BLVD,"$2,522.53"
7,Sidewalk Menu (2020),9319 S CHAPPEL AVE,"$6,253.01"
7,Sidewalk Menu (2020),S CLYDE AVE &  E 93RD ST; 2050 E 93RD ST,"$29,180.98"
7,Street Light Arterial Menu (2020),ON E 95TH ST FROM S JEFFERY AVE  (2000 E) TO S CLYDE AVE  (2130 E),"$100,000.00"
7,Street Light Pole Painting Menu (2020),ON S OGLESBY AVE FROM E 74TH ST  (7400 S) TO E 75TH ST  (7500 S),"$1,200.00"
7,Street Light Upgrade Menu (2020),10015 S YATES AVE; 10021 S YATES AVE,"$1,000.00"
7,Street Light Upgrade Menu (2020),2232 E 96TH ST; 2318 E 96TH ST; 2326 E 96TH ST; 2244 E 96TH ST; 2312 E 96TH ST,"$2,500.00"
7,Street Light Upgrade Menu (2020),2617 E 93RD ST,$500.00
7,Street Light Upgrade Menu (2020),7923 S KINGSTON AVE,$500.00
7,Street Light Upgrade Menu (2020),8210 S COLFAX AVE,$500.00
7,Street Light Upgrade Menu (2020),9016 S LUELLA AVE,$500.00
7,Street Light Upgrade Menu (2020),9357 S KINGSTON AVE; 9355 S KINGSTON AVE,"$1,000.00"
7,Street Light Upgrade Menu (2020),9508 S OGLESBY AVE; 9516 S OGLESBY AVE,"$1,000.00"
7,Street Light Upgrade Menu (2020),9509 S MERRION AVE,$500.00
7,Street Resurfacing Menu (1-5) (2020),ON E 90TH ST FROM S OGLESBY AVE  (2330 E) TO S ESSEX AVE  (2500 E),"$102,770.21"
7,Street Resurfacing Menu (1-5) (2020),ON S CLYDE AVE FROM E 93RD ST  (9300 S) TO E 94TH ST  (9400 S),"$54,188.23"
7,Street Resurfacing Menu (2020),ON E 86TH ST FROM S KINGSTON AVE  (2530 E) TO S MANISTEE AVE  (2730 E),"$135,073.37"
7,Street Resurfacing Menu (2020),ON E 92ND PL FROM S LUELLA AVE  (2230 E) TO S YATES BLVD  (2400 E),"$94,696.81"
7,Street Resurfacing Menu (2020),ON S CHAPPEL AVE FROM E 91ST ST  (9100 S) TO E 92ND ST  (9200 S),"$51,135.90"
7,Street Resurfacing Menu (2020),ON S CRANDON AVE FROM E 97TH ST  (9700 S) TO E 98TH ST  (9800 S),"$25,062.50"
7,Street Resurfacing Menu (2020),ON S ESCANABA AVE FROM E 79TH ST  (7900 S) TO E 83RD ST  (8300 S),"$195,049.33"
7,Street Resurfacing Menu (2020),ON S MARQUETTE AVE FROM E 79TH ST  (7900 S) TO E 81ST ST  (8100 S),"$117,302.89"
7,Street Resurfacing Menu (2020),ON S OGLESBY AVE FROM E 99TH ST  (9900 S) TO E 100TH ST  (10000 S),"$36,785.47"
7,Street Speed Hump Replacement (2020),ON S ESCANABA AVE FROM E 79TH ST  (7900 S) TO E 83RD ST  (8300 S),$0.00
7,Street Speed Hump Replacement (2020),ON S MARQUETTE AVE FROM E 79TH ST  (7900 S) TO E 81ST ST  (8100 S),$0.00
8,Alley Resurfacing Menu (1-1) (2020),E 71ST ST &  S DORCHESTER AVE&S KIMBARK AVE &  E 71ST PL,"$3,503.58"
8,Sidewalk Menu (2020),1531 E 84TH ST,"$3,121.50"
8,Sidewalk Menu (2020),9100 S CONSTANCE AVE,"$8,859.60"
8,Street Bump Outs Menu (2020),E 83RD ST &  S DORCHESTER AVE,"$8,579.14"
8,Street Light Residential Staggered Piggy Back Menu (2020),ON E 80TH ST FROM S HARPER AVE  (1530 E) TO S ANTHONY AVE  (1600 E); ON S HARPERAVE FROM E 80TH ST  (8000 S) TO E 82ND ST  (8200 S); ON E 81ST ST FROM S HARPER AVE (1530 E) TO S STONY ISLAND AVE  (1560 E),"$141,363.33"
8,Street Light Residential Staggered Piggy Back Menu (2020),ON S OGLESBY AVE FROM E 83RD ST  (8300 S) TO E 85TH ST  (8500 S),"$210,000.00"
8,Street Light Upgrade Menu (2020),1254 E 97TH PL,$500.00
8,Street Light Upgrade Menu (2020),7640 S EAST END AVE,$500.00
8,Street Light Upgrade Menu (2020),8254 S PAXTON AVE,$500.00
8,Street Light Upgrade Menu (2020),8732 S EAST END AVE,$500.00
8,Street Light Upgrade Menu (2020),8957 S RIDGELAND AVE,$500.00
8,Street Resurfacing Menu (1-5) (2020),ON E 84TH ST FROM S DREXEL AVE  (900 E) TO S ELLIS AVE  (964 E),"$70,728.85"
8,Street Resurfacing Menu (1-5) (2020),ON E 85TH ST FROM S KENWOOD AVE  (1300 E) TO S DORCHESTER AVE  (1400 E),"$30,687.98"
8,Street Resurfacing Menu (1-5) (2020),ON S DORCHESTER AVE FROM E 88TH ST  (8800 S) TO E 89TH ST  (8900 S),"$63,444.93"
8,Street Resurfacing Menu (1-5) (2020),ON S KIMBARK AVE FROM E 87TH ST  (8700 S) TO E 88TH ST  (8800 S),"$58,512.63"
8,Street Resurfacing Menu (2020),ON E 81ST ST FROM S INGLESIDE AVE  (930 E) TO S MARYLAND AVE  (830 E),"$77,764.21"
8,Street Resurfacing Menu (2020),ON E 84TH PL FROM S BLACKSTONE AVE  (1500 E) TO S STONY ISLAND AVE  (1560 E),"$50,603.11"
8,Street Resurfacing Menu (2020),ON E 84TH PL FROM S EAST END AVE  (1700 E) TO S CREGIER AVE  (1800 E),"$43,710.64"
8,Street Resurfacing Menu (2020),ON E 85TH PL FROM S STONY ISLAND AVE  (1560 E) TO S CREGIER AVE  (1800 E),"$105,073.66"
8,Street Resurfacing Menu (2020),ON E 86TH ST FROM S MARYLAND AVE  (830 E) TO S INGLESIDE AVE  (930 E),"$61,524.02"
8,Street Resurfacing Menu (2020),ON S AVALON AVE FROM E 92ND ST  (9200 S) TO E 93RD ST  (9300 S),"$44,005.56"
8,Street Resurfacing Menu (2020),ON S BLACKSTONE AVE FROM E 83RD ST  (8300 S) TO E 84TH ST  (8400 S),"$77,840.81"
8,Street Resurfacing Menu (2020),ON S CORNELL AVE FROM S ANTHONY AVE  (8100 S) TO E 82ND ST  (8200 S),"$67,662.21"
8,Street Resurfacing Menu (2020),ON S CREGIER AVE FROM E 89TH ST  (8900 S) TO E 90TH ST  (9000 S),"$89,598.52"
8,Street Resurfacing Menu (2020),ON S INGLESIDE AVE FROM E 84TH ST  (8400 S) TO E 85TH ST  (8500 S),"$60,965.71"
8,Street Speed Hump Menu (2020),ON E 74TH ST FROM S EUCLID AVE  (1920 E) TO S BENNETT AVE  (1850 E),"$7,050.00"
8,Street Speed Hump Menu (2020),ON S CHAPPEL AVE FROM E 85TH ST  (8500 S) TO E 87TH ST  (8700 S),"$9,400.00"
8,Street Speed Hump Menu (2020),ON S DAUPHIN AVE FROM E 87TH ST  (8700 S) TO E 89TH ST  (8900 S),"$9,400.00"
8,Street Speed Hump Menu (2020),ON S ELLIS AVE FROM E 91ST ST  (9100 S) TO E 92ND ST  (9200 S),"$4,700.00"
8,Street Speed Hump Menu (2020),ON S ELLIS AVE FROM E 92ND ST  (9200 S) TO E 93RD ST  (9300 S),"$4,700.00"
8,Street Speed Hump Menu (2020),ON S MARYLAND AVE FROM E 76TH ST  (7600 S) TO E 77TH ST  (7700 S),"$4,700.00"
8,Street Speed Hump Replacement (2020),ON S BLACKSTONE AVE FROM E 83RD ST  (8300 S) TO E 84TH ST  (8400 S),$0.00
8,Street Speed Hump Replacement (2020),ON S CORNELL AVE FROM S ANTHONY AVE  (8100 S) TO E 82ND ST  (8200 S),$0.00
8,Street Speed Hump Replacement (2020),ON S CREGIER AVE FROM E 89TH ST  (8900 S) TO E 90TH ST  (9000 S),$0.00
8,Street Speed Hump Replacement (2020),ON S DORCHESTER AVE FROM E 88TH ST  (8800 S) TO E 89TH ST  (8900 S),$0.00
8,Street Speed Hump Replacement (2020),ON S INGLESIDE AVE FROM E 84TH ST  (8400 S) TO E 85TH ST  (8500 S),$0.00
9,Alley Speed Hump Menu (2020),E 92ND ST &  S STATE ST&S WABASH AVE &  E 93RD ST,"$2,100.00"
9,Bollard Menu (2020),E 115TH ST &  S DR MARTIN LUTHER KING JR DR,"$10,671.16"
9,Curb & Gutter Menu (2020),11424 S CHAMPLAIN AVE,"$29,206.28"
9,Curb & Gutter Menu (2020),E 105TH ST &  S FOREST AVE,"$13,725.07"
9,Left-Turn Arrow Menu (2020),E 100TH ST &  S DR MARTIN LUTHER KING JR DR,"$100,000.00"
9,Sidewalk Menu (2020),10458 S CALUMET AVE; ON E 105TH ST FROM S FOREST AVE  (300 E) TO S CALUMET AVE (330 E); 313 E 105TH ST,"$17,090.81"
9,Sidewalk Menu (2020),10506 S RHODES AVE,"$5,504.42"
9,Sidewalk Menu (2020),119 E 95TH ST,"$26,715.19"
9,Sidewalk Menu (2020),12157 S LAFAYETTE AVE,"$12,467.69"
9,Sidewalk Menu (2020),12200 S LA SALLE ST,"$36,681.52"
9,Sidewalk Menu (2020),12445 S STATE ST,"$23,348.45"
9,Sidewalk Menu (2020),125-129 E 87TH ST,"$20,248.50"
9,Sidewalk Menu (2020),12557 S YALE AVE,"$17,464.60"
9,Sidewalk Menu (2020),12622 S WENTWORTH AVE,"$4,646.68"
9,Sidewalk Menu (2020),9309 S MICHIGAN AVE,"$3,459.67"
9,Sidewalk Menu (2020),9900 S PERRY AVE,"$18,281.52"
9,Sidewalk Menu (2020),ON S LOWE AVE FROM W 127TH ST  (12700 S) TO W VERMONT ST  (12710 S),"$28,850.56"
9,Street Light Upgrade Menu (2020),211 E 90TH ST,$500.00
9,Street Resurfacing Menu (1-5) (2020),ON E 113TH ST FROM S INDIANA AVE  (200 E) TO S FOREST AVE  (300 E),"$63,499.55"
9,Street Resurfacing Menu (1-5) (2020),ON E 125TH PL FROM S STATE ST  (0 E) TO S MICHIGAN AVE  (100 E),"$46,185.61"
9,Street Resurfacing Menu (1-5) (2020),ON S YALE AVE FROM W 123RD ST  (12300 S) TO W 126TH ST  (12600 S),"$187,942.95"
9,Street Resurfacing Menu (2020),ON E 109TH ST FROM S DR MARTIN LUTHER KING JR DR  (400 E) TO S VERNON AVE  (430 E),"$23,825.36"
9,Street Resurfacing Menu (2020),ON E 97TH ST FROM S FOREST AVE  (300 E) TO S CALUMET AVE  (330 E),"$21,803.31"
9,Street Resurfacing Menu (2020),ON S EBERHART AVE FROM E 89TH PL  (8930 S) TO E 90TH ST  (9000 S),"$19,364.62"
9,Street Resurfacing Menu (2020),ON S EBERHART AVE FROM E 93RD ST  (9300 S) TO E 94TH ST  (9400 S),"$69,461.09"
9,Street Resurfacing Menu (2020),ON S FOREST AVE FROM E 99TH ST  (9900 S) TO E 99TH PL  (9950 S),"$18,140.73"
9,Street Resurfacing Menu (2020),ON S INDIANA AVE FROM E 116TH ST  (11600 S) TO E 117TH ST  (11700 S),"$43,578.91"
9,Street Resurfacing Menu (2020),ON S LA SALLE ST FROM W 119TH ST  (11900 S) TO W 120TH ST  (12000 S),"$54,344.86"
9,Street Resurfacing Menu (2020),ON S LA SALLE ST FROM W 123RD ST  (12300 S) TO W 124TH ST  (12400 S),"$62,333.97"
9,Street Resurfacing Menu (2020),ON S MICHIGAN AVE FROM E 87TH ST  (8700 S) TO E 88TH ST  (8800 S),"$72,054.23"
9,Street Resurfacing Menu (2020),ON S PRAIRIE AVE FROM E 93RD ST  (9300 S) TO E 94TH ST  (9400 S),"$53,579.08"
9,Street Resurfacing Menu (2020),ON S VERNON AVE FROM E 94TH ST  (9400 S) TO E 95TH ST  (9500 S),"$58,483.83"
9,Street Resurfacing Menu (2020),ON S WABASH AVE FROM E 87TH ST  (8700 S) TO E 88TH ST  (8800 S),"$66,859.56"
9,Street Resurfacing Menu (2020),ON W 125TH PL FROM 50  W TO S STATE ST  (0 E),"$47,350.85"
9,Street Resurfacing Menu (2020),ON W 128TH ST FROM 501  W TO S PARNELL AVE  (600 W),"$40,229.36"
10,Alley Resurfacing Menu (1-1) (2020),E 132ND ST &  S HOUSTON AVE&S BALTIMORE AVE &  E 133RD ST,"$24,571.15"
10,Alley Resurfacing Menu (2020),E 92ND ST &  S COMMERCIAL AVE&S HOUSTON AVE &  E 93RD ST,"$56,851.71"
10,Alley Resurfacing Menu (2020),S AVENUE B &  E 106TH ST&E 107TH ST &  S AVENUE C,"$15,639.97"
10,Alley Speed Hump Menu (2020),E 92ND ST &  S COMMERCIAL AVE&S HOUSTON AVE &  E 93RD ST,$0.00
10,Alley Speed Hump Replacement (2020),E 132ND ST &  S HOUSTON AVE&S BALTIMORE AVE &  E 133RD ST,$0.00
10,Alley Speed Hump Replacement (2020),S AVENUE B &  E 106TH ST&E 107TH ST &  S AVENUE C,$0.00
10,Concrete Alley Menu (2020),E 111TH ST &  S AVENUE G; 11140-11156 S AVENUE F; E 112TH ST &  S AVENUE F,"$19,000.00"
10,DCASE Mural w/ South Chicago SSA,3101 E 92ND ST,"$10,000.00"
10,Sidewalk Menu (2020),10253 S COMMERCIAL AVE,"$8,416.75"
10,Sidewalk Menu (2020),10326 S AVENUE J,"$8,700.41"
10,Sidewalk Menu (2020),10554 S AVENUE F,"$4,739.12"
10,Sidewalk Menu (2020),10751 S AVENUE G,"$5,888.61"
10,Sidewalk Menu (2020),10836 S AVENUE J,"$6,176.42"
10,Sidewalk Menu (2020),13236 S AVENUE L,"$4,278.86"
10,Sidewalk Menu (2020),3335 E 106TH ST,"$26,976.30"
10,Sidewalk Menu (2020),3710 E 100TH ST,"$8,944.71"
10,Sidewalk Menu (2020),3848 E 105TH ST,"$20,750.01"
10,Sidewalk Menu (2020),3938 E 112TH ST,$278.87
10,Street Resurfacing Menu (1-5) (2020),ON E 115TH ST FROM S AVENUE G  (3799 E) TO S AVENUE L  (3600 E),"$149,346.62"
10,Street Resurfacing Menu (1-5) (2020),ON E 129TH ST FROM S MARQUETTE AVE  (2730 E) TO S EXCHANGE AVE  (2930 E),"$119,754.94"
10,Street Resurfacing Menu (1-5) (2020),ON S AVENUE M FROM E 110TH ST  (11000 S) TO E 111TH ST  (11100 S),"$68,124.33"
10,Street Resurfacing Menu (2020),10931 S BUFFALO AVE; 10939 S BUFFALO AVE,"$8,764.99"
10,Street Resurfacing Menu (2020),ON E 102ND ST FROM S EWING AVE  (3630 E) TO S AVENUE J  (3700 E),"$47,001.40"
10,Street Resurfacing Menu (2020),ON E 105TH ST FROM S AVENUE N  (3500 E) TO S EWING AVE  (3630 E),"$107,134.06"
10,Street Resurfacing Menu (2020),ON E 84TH ST FROM S BRANDON AVE  (3200 E) TO S BURLEY AVE  (3230 E),"$21,887.89"
10,Street Resurfacing Menu (2020),ON E 85TH ST FROM S ESCANABA AVE  (2900 E) TO S COMMERCIAL AVE  (3000 E),"$67,263.16"
10,Street Resurfacing Menu (2020),ON E 95TH PL FROM S BENSLEY AVE  (2500 E) TO S CALHOUN AVE  (2530 E),"$36,825.42"
10,Street Resurfacing Menu (2020),ON E 97TH ST FROM S AVENUE L  (3600 E) TO S AVENUE H  (3730 E),"$80,106.30"
10,Street Resurfacing Menu (2020),ON S AVENUE E FROM E 107TH ST  (10700 S) TO E 108TH ST  (10800 S),"$62,630.44"
10,Street Resurfacing Menu (2020),ON S AVENUE H FROM E 111TH ST  (11099 S) TO E 112TH ST  (11200 S),"$62,717.16"
10,Street Resurfacing Menu (2020),ON S AVENUE M FROM E 116TH ST  (11600 S) TO E 117TH ST  (11700 S),"$59,116.50"
10,Street Resurfacing Menu (2020),ON S AVENUE N FROM E 109TH ST  (10900 S) TO E 110TH ST  (11000 S),"$74,158.61"
10,Street Resurfacing Menu (2020),ON S CRANDON AVE FROM E 97TH ST  (9700 S) TO E 98TH ST  (9800 S),"$25,062.50"
10,Street Resurfacing Menu (2020),ON S MANISTEE AVE FROM 10300 S TO E 104TH ST  (10400 S),"$19,799.84"
10,Street Resurfacing Menu (2020),ON S MUSKEGON AVE FROM E 85TH ST  (8500 S) TO E 86TH ST  (8600 S),"$60,196.92"
10,Street Speed Hump Menu (2020),13245 S GREEN BAY AVE; ON S GREEN BAY AVE FROM E 132ND ST  (13200 S) TO E 133RD ST (13300 S),"$4,700.00"
10,Street Speed Hump Menu (2020),ON E 134TH ST FROM S AVENUE M  (3530 E) TO S AVENUE L  (3600 E),"$2,350.00"
10,Street Speed Hump Menu (2020),ON S AVENUE F FROM 11050 S TO E 112TH ST  (11200 S),"$2,350.00"
10,Street Speed Hump Menu (2020),ON S AVENUE F FROM E 104TH ST  (10400 S) TO E 106TH ST  (10600 S),"$9,400.00"
10,Street Speed Hump Menu (2020),ON S AVENUE N FROM E 106TH ST  (10600 S) TO E 107TH ST  (10700 S); 10630 S AVENUE N,"$4,700.00"
10,Street Speed Hump Menu (2020),ON S EXCHANGE AVE FROM E 129TH ST  (12900 S) TO E 130TH ST  (13000 S),"$4,700.00"
10,Street Speed Hump Replacement (2020),ON E 102ND ST FROM S EWING AVE  (3630 E) TO S AVENUE J  (3700 E),$0.00
10,Street Speed Hump Replacement (2020),ON E 115TH ST FROM S AVENUE G  (3799 E) TO S AVENUE L  (3600 E),$0.00
10,Street Speed Hump Replacement (2020),ON E 129TH ST FROM S MARQUETTE AVE  (2730 E) TO S EXCHANGE AVE  (2930 E),$0.00
10,Street Speed Hump Replacement (2020),ON S AVENUE H FROM E 111TH ST  (11099 S) TO E 112TH ST  (11200 S),$0.00
10,Street Traffic Circle Menu (2020),S AVENUE M &  E 133RD ST,$696.02
11,"2 POD Cameras: Lock/Lyman, 43rd & Halsted",W 43RD ST &  S HALSTED ST; S LOCK ST &  S LYMAN ST,"$49,552.00"
11,Alley Resurfacing Menu (1-1) (2020),4615 S EMERALD AVE; W 46TH ST &  S EMERALD AVE&S UNION AVE &  W 47TH ST,"$33,563.83"
11,Alley Resurfacing Menu (2020),338 W 29TH PL; W 29TH ST &  S SHIELDS AVE&W 29TH PL &  S STEWART AVE,"$18,826.05"
11,Alley Resurfacing Menu (2020),S CANAL ST &  W 29TH ST&W 30TH ST &  S STEWART AVE; 2911 S CANAL ST,"$35,068.24"
11,Alley Resurfacing Menu (2020),S HALSTED ST &  W 30TH ST&W 31ST ST &  S EMERALD AVE; 739 W 30TH ST,"$43,625.96"
11,Alley Resurfacing Menu (2020),S SHIELDS AVE &  W 28TH PL&W 29TH ST &  S STEWART AVE; 2808 S SHIELDS AVE,"$22,788.96"
11,Alley Resurfacing Menu (2020),W 29TH ST &  S LOWE AVE&S WALLACE ST &  W 30TH ST,"$44,269.85"
11,Alley Resurfacing Menu (2020),W 29TH ST &  S PRINCETON AVE&S WELLS ST &  W 30TH ST,"$39,052.10"
11,Alley Resurfacing Menu (2020),W 33RD ST &  S UNION AVE&W 34TH ST &  S EMERALD AVE,"$45,806.11"
11,Alley Resurfacing Menu (2020),W 34TH ST &  S HALSTED ST&W 35TH ST &  S EMERALD AVE; 3436 S EMERALD AVE,"$45,092.64"
11,Alley Resurfacing Menu (2020),W 44TH ST &  S WALLACE ST&S LOWE AVE &  W 45TH ST,"$37,733.89"
11,Alley Speed Hump Replacement (2020),2911 S CANAL ST; S CANAL ST &  W 29TH ST&W 30TH ST &  S STEWART AVE,$0.00
11,Alley Speed Hump Replacement (2020),W 29TH ST &  S PRINCETON AVE&S WELLS ST &  W 30TH ST,$0.00
11,Alley Speed Hump Replacement (2020),W 34TH ST &  S HALSTED ST&W 35TH ST &  S EMERALD AVE; 3436 S EMERALD AVE,$0.00
11,Alley Speed Hump Replacement (2020),W 46TH ST &  S EMERALD AVE&S UNION AVE &  W 47TH ST; 4615 S EMERALD AVE,$0.00
11,Curb & Gutter Menu (2020),2714-2717 S BONFIELD ST,"$62,811.98"
11,Curb & Gutter Menu (2020),2852 S WALLACE ST,"$50,014.19"
11,Curb & Gutter Menu (2020),3543-3549 S EMERALD AVE,"$20,490.62"
11,Curb & Gutter Menu (2020),4208 S WALLACE ST,"$15,167.78"
11,Curb & Gutter Menu (2020),648 W 45TH ST,"$8,399.70"
11,Sidewalk Menu (2020),2849 S FARRELL ST,"$10,172.15"
11,Sidewalk Menu (2020),2853 S FARRELL ST,"$9,573.07"
11,Sidewalk Menu (2020),3123 S RACINE AVE,"$9,078.07"
11,Sidewalk Menu (2020),3143-3145 S EMERALD AVE,"$1,474.59"
11,Sidewalk Menu (2020),3345 S MORGAN ST,"$1,195.14"
11,Sidewalk Menu (2020),3704 S UNION AVE,"$6,989.36"
11,Sidewalk Menu (2020),4444 S EMERALD AVE,"$8,909.12"
11,Sidewalk Menu (2020),4835 S UNION AVE,"$9,213.28"
11,Sidewalk Menu (2020),558 W 32ND ST,"$59,516.12"
11,Street Cul-de-Sac Menu (2020),ON W 25TH PL FROM 201 W TO S PRINCETON AVE  (300 W),"$20,491.88"
11,Street Light Residential Staggered Piggy Back Menu (2020),ON W 42ND ST FROM 422 W TO S WALLACE ST  (600 W),"$175,400.00"
11,Street Resurfacing Menu (2020),2959-2965 S THROOP ST,"$118,915.35"
11,Street Resurfacing Menu (2020),ON S FARRELL ST FROM S LYMAN ST  (2930 S) TO W 31ST ST  (3100 S),"$105,717.72"
11,Street Resurfacing Menu (2020),ON S NORMAL AVE FROM W 36TH ST  (3600 S) TO W 37TH ST  (3700 S),"$63,794.53"
11,Street Resurfacing Menu (2020),ON S UNION AVE FROM W 35TH ST  (3500 S) TO W 36TH ST  (3600 S),"$61,793.07"
11,Street Resurfacing Menu (2020),ON W 14TH PL FROM S MORGAN ST  (1000 W) TO S RACINE AVE  (1200 W),"$85,502.64"
11,Street Speed Hump Replacement (2020),ON W 14TH PL FROM S MORGAN ST  (1000 W) TO S RACINE AVE  (1200 W),$0.00
12,Alley Resurfacing Menu (1-1) (2020),S SPAULDING AVE &  W 24TH ST&W 25TH ST &  S CHRISTIANA AVE,"$32,922.91"
12,Alley Resurfacing Menu (2020),S ALBANY AVE &  W 38TH ST&S KEDZIE AVE &  W 38TH PL,"$16,349.01"
12,Alley Resurfacing Menu (2020),W 25TH ST &  S CHRISTIANA AVE&W 26TH ST &  S HOMAN AVE,"$40,572.48"
12,Alley Resurfacing Menu (2020),W 27TH ST &  S SACRAMENTO AVE&W 28TH ST &  S WHIPPLE ST,"$40,655.82"
12,Alley Resurfacing Menu (2020),W 36TH ST &  S ROCKWELL ST&W 36TH PL &  S WASHTENAW AVE,"$54,203.49"
12,Alley Resurfacing Menu (2020),W 38TH PL &  S FRANCISCO AVE&S SACRAMENTO AVE &  W PERSHING RD,"$44,772.09"
12,Alley Resurfacing Menu (2020),W 38TH ST &  S FRANCISCO AVE&S SACRAMENTO AVE &  W 38TH PL,"$34,534.15"
12,Alley Resurfacing Menu (2020),W 40TH PL &  S SACRAMENTO AVE&S ALBANY AVE &  W 41ST ST,"$45,574.38"
12,Alley Resurfacing Menu (2020),W CERMAK RD &  S WHIPPLE ST&S ALBANY AVE &  W 23RD ST,"$39,479.37"
12,Alley Speed Hump Menu (2020),W 37TH PL &  S HOMAN AVE&S ST LOUIS AVE &  W 38TH ST,"$2,800.00"
12,Alley Speed Hump Replacement (2020),S ALBANY AVE &  W 38TH ST&S KEDZIE AVE &  W 38TH PL,$0.00
12,Alley Speed Hump Replacement (2020),S SPAULDING AVE &  W 24TH ST&W 25TH ST &  S CHRISTIANA AVE,$0.00
12,Alley Speed Hump Replacement (2020),W 25TH ST &  S CHRISTIANA AVE&W 26TH ST &  S HOMAN AVE,$0.00
12,Alley Speed Hump Replacement (2020),W 27TH ST &  S SACRAMENTO AVE&W 28TH ST &  S WHIPPLE ST,$0.00
12,Alley Speed Hump Replacement (2020),W 36TH ST &  S ROCKWELL ST&W 36TH PL &  S WASHTENAW AVE,$0.00
12,Alley Speed Hump Replacement (2020),W 38TH ST &  S FRANCISCO AVE&S SACRAMENTO AVE &  W 38TH PL,$0.00
12,Alley Speed Hump Replacement (2020),W 40TH PL &  S SACRAMENTO AVE&S ALBANY AVE &  W 41ST ST,$0.00
12,Alley Speed Hump Replacement (2020),W CERMAK RD &  S WHIPPLE ST&S ALBANY AVE &  W 23RD ST,$0.00
12,Curb & Gutter Menu (2020),3017 W 26TH ST,"$8,899.37"
12,Sidewalk Menu (2020),2203 S MARSHALL BLVD,"$2,479.12"
12,Sidewalk Menu (2020),2506 S KEDZIE AVE,"$6,837.72"
12,Sidewalk Menu (2020),2622 S CHRISTIANA AVE,"$4,087.12"
