ward,item,location,cost
6,Sidewalk Menu (2022),ON S PARNELL AVE FROM W 71ST ST  (7100 S) TO W 72ND ST  (7200 S),"$57,618.11"
6,Sidewalk Menu (2022),ON S PRAIRIE AVE FROM E 86TH ST  (8600 S) TO E 87TH ST  (8700 S),"$100,191.45"
6,Street Resurfacing Menu (2022),ON E 86TH PL FROM S RHODES AVE  (520 E) TO S ST LAWRENCE AVE  (600 E),"$32,610.15"
6,Street Resurfacing Menu (2022),ON S CALUMET AVE FROM E 85TH ST  (8500 S) TO E 86TH ST  (8600 S),"$51,729.65"
6,Street Resurfacing Menu (2022),ON S CHAMPLAIN AVE FROM E 86TH ST  (8600 S) TO E 87TH ST  (8700 S),"$43,978.36"
6,Street Resurfacing Menu (2022),ON S EBERHART AVE FROM E 71ST ST  (7100 S) TO E 73RD ST  (7300 S),"$109,474.19"
6,Street Resurfacing Menu (2022),ON S INDIANA AVE FROM E 82ND ST  (8200 S) TO E 84TH ST  (8400 S),"$109,178.18"
6,Street Resurfacing Menu (2022),ON S LANGLEY AVE FROM E 77TH ST  (7700 S) TO E 78TH ST  (7800 S),"$50,724.03"
6,Street Resurfacing Menu (2022),ON S MICHIGAN AVE FROM E 83RD ST  (8300 S) TO E 87TH ST  (8700 S),"$213,065.22"
6,Street Resurfacing Menu (2022),ON S PARNELL AVE FROM W 70TH ST  (7000 S) TO W 71ST ST  (7100 S),"$50,449.75"
6,Street Resurfacing Menu (2022),ON S RHODES AVE FROM E 85TH ST  (8500 S) TO E 87TH ST  (8700 S),"$124,449.09"
6,Street Resurfacing Menu (2022),ON S ST LAWRENCE AVE FROM E 80TH ST  (8000 S) TO E 81ST ST  (8100 S),"$45,218.40"
6,Street Resurfacing Menu (2022),ON S VERNON AVE FROM E 84TH ST  (8400 S) TO E 86TH ST  (8600 S),"$108,422.00"
6,Street Resurfacing Menu (2022),ON S WABASH AVE FROM E 83RD ST  (8300 S) TO E 87TH ST  (8700 S),"$105,933.08"
6,Street Speed Hump Menu (2022),ON W 73RD ST FROM S STATE ST  (0 E) TO S WABASH AVE  (40 E),"$2,350.00"
7,Alley Apron Menu (2022),8417 S SOUTH CHICAGO AVE,"$32,406.40"
7,Miscellaneous CDOT Projects (2022),7558 S PHILLIPS AVE,$660.00
7,Sidewalk Menu (2022),10031 S MERRILL AVE,"$1,673.71"
7,Sidewalk Menu (2022),10120 S CALHOUN AVE,"$5,489.71"
7,Sidewalk Menu (2022),2404 E 86TH ST,"$12,135.71"
7,Sidewalk Menu (2022),7200 S RIDGELAND AVE,"$7,499.55"
7,Sidewalk Menu (2022),7549 S CRANDON AVE,$713.55
7,Sidewalk Menu (2022),8200 S MANISTEE AVE,"$20,803.22"
7,Sidewalk Menu (2022),8344 S MERRILL AVE,"$1,998.09"
7,Sidewalk Menu (2022),8930 S MUSKEGON AVE,"$281,860.58"
7,Sidewalk Menu (2022),8947 S PHILLIPS AVE,"$1,882.81"
7,Sidewalk Menu (2022),9000 S OGLESBY AVE,"$8,239.76"
7,Sidewalk Menu (2022),9017 S MERRILL AVE,"$3,175.85"
7,Sidewalk Menu (2022),9100 S LUELLA AVE,"$17,583.48"
7,Sidewalk Menu (2022),9101 S COLFAX AVE,"$7,503.62"
7,Sidewalk Menu (2022),9327 S KINGSTON AVE,$544.51
7,Street Light Upgrade Menu (2022),7941 S SOUTH SHORE DR,$500.00
7,Street Light Upgrade Menu (2022),8312 S CRANDON AVE,$500.00
7,Street Light Upgrade Menu (2022),8800 S COLFAX AVE; 8800 S SOUTH CHICAGO AVE,"$1,000.00"
7,Street Resurfacing Menu (2022),ON S BURNHAM AVE FROM E 83RD ST  (8300 S) TO E 86TH ST  (8600 S),"$164,948.30"
7,Street Resurfacing Menu (2022),ON S CHAPPEL AVE FROM E 93RD ST  (9300 S) TO E 94TH ST  (9400 S),"$3,404.22"
7,Street Resurfacing Menu (2022),ON S COLFAX AVE FROM E 83RD ST  (8300 S) TO E 85TH ST  (8500 S),"$126,076.99"
7,Street Resurfacing Menu (2022),ON S ESSEX AVE FROM E 83RD ST  (8300 S) TO E 84TH ST  (8400 S),"$54,941.02"
7,Street Resurfacing Menu (2022),ON S KINGSTON AVE FROM E 93RD ST  (9300 S) TO E 94TH ST  (9400 S),"$59,767.28"
7,Street Resurfacing Menu (2022),ON S LUELLA AVE FROM E 83RD ST  (8300 S) TO E 84TH ST  (8400 S),"$53,711.61"
7,Street Resurfacing Menu (2022),ON S LUELLA AVE FROM E 89TH ST  (8900 S) TO E 90TH ST  (9000 S),"$56,223.44"
7,Street Resurfacing Menu (2022),ON S LUELLA AVE FROM E 91ST ST  (9100 S) TO E 92ND ST  (9200 S),"$59,928.11"
7,Street Resurfacing Menu (2022),ON S MERRILL AVE FROM E 83RD ST  (8300 S) TO S SOUTH CHICAGO AVE  (8420 S),"$71,116.99"
7,Street Resurfacing Menu (2022),ON S MERRILL AVE FROM E 89TH ST  (8900 S) TO E 91ST ST  (9100 S),"$117,167.87"
7,Street Resurfacing Menu (2022),ON S OGLESBY AVE FROM E 91ST ST  (9100 S) TO E 92ND ST  (9200 S),"$56,178.59"
7,Street Resurfacing Menu (2022),ON S PAXTON AVE FROM E 83RD ST  (8300 S) TO E 84TH ST  (8400 S),"$61,962.24"
7,Street Resurfacing Menu (2022),ON S PHILLIPS AVE FROM E 83RD ST  (8300 S) TO E 85TH ST  (8500 S),"$117,221.75"
7,Street Speed Hump Menu (2022),ON S LUELLA AVE FROM E 74TH ST  (7400 S) TO E 75TH ST  (7500 S),"$4,700.00"
7,Street Speed Hump Menu (2022),ON S MERRILL AVE FROM E 74TH ST  (7400 S) TO E 75TH ST  (7500 S),"$4,700.00"
7,Street Speed Hump Menu (2022),ON S MERRILL AVE FROM E 83RD ST  (8300 S) TO S SOUTH CHICAGO AVE  (8420 S),$0.00
7,Street Speed Hump Menu (2022),ON S PAXTON AVE FROM E 74TH ST  (7400 S) TO E 75TH ST  (7500 S),"$4,700.00"
7,Street Speed Hump Menu (2022),ON S SAGINAW AVE FROM E 91ST ST  (9100 S) TO E 92ND ST  (9200 S),"$4,700.00"
7,Street Speed Hump Replacement (2022),ON S COLFAX AVE FROM E 83RD ST  (8300 S) TO E 85TH ST  (8500 S),$0.00
7,Street Speed Hump Replacement (2022),ON S MERRILL AVE FROM E 89TH ST  (8900 S) TO E 91ST ST  (9100 S),$0.00
7,Street Speed Hump Replacement (2022),ON S PAXTON AVE FROM E 83RD ST  (8300 S) TO E 84TH ST  (8400 S),$0.00
7,Street Speed Hump Replacement (2022),ON S PHILLIPS AVE FROM E 83RD ST  (8300 S) TO E 85TH ST  (8500 S),$0.00
7,Viaduct Improvement Menu (2022),ON S PAXTON AVE FROM E 94TH ST  (9400 S) TO E 95TH ST  (9500 S),"$28,341.79"
8,ADA - Sidewalk Menu (2022),8000 S LUELLA AVE; ON S LUELLA AVE FROM E 80TH ST  (8000 S) TO E 81ST ST  (8100 S),$0.00
8,Alley Speed Hump Menu (2022),E 75TH ST &  S CREGIER AVE&S RIDGELAND AVE &  E 76TH ST,"$2,100.00"
8,Alley Speed Hump Menu (2022),E 83RD ST &  S MARYLAND AVE&S COTTAGE GROVE AVE &  E 84TH ST,"$1,400.00"
8,Alley Speed Hump Menu (2022),S RIDGELAND AVE &  E 88TH ST&E 89TH ST &  S EAST END AVE,"$1,400.00"
8,Bollard Menu (2022),8958 S JEFFERY BLVD,"$13,487.99"
8,Collector Street - Miscellaneous Concrete  (2022),ON S LANGLEY AVE FROM E 87TH ST  (8700 S) TO E 93RD ST  (9300 S),"$9,680.10"
8,Curb & Gutter Menu (2022),8902 S UNIVERSITY AVE,"$9,616.44"
8,Floodlight Menu (2022),8401 S CREGIER AVE,$950.00
8,Miscellaneous CDOT Projects (2022),2151 E 75TH ST,$150.00
8,Miscellaneous CDOT Projects (2022),7827 S STONY ISLAND AVE E; 7841 S STONY ISLAND AVE E,$150.00
8,Miscellaneous CDOT Projects (2022),7931 S ELLIS AVE,$150.00
8,Miscellaneous CDOT Projects (2022),8220 S ELLIS AVE,$150.00
8,Sidewalk Menu (2022),1652 E 85TH PL,"$3,996.25"
8,Sidewalk Menu (2022),8000 S LUELLA AVE; ON S LUELLA AVE FROM E 80TH ST  (8000 S) TO E 81ST ST  (8100 S),"$32,718.06"
8,Sidewalk Menu (2022),8107 S BLACKSTONE AVE,"$3,196.08"
8,Sidewalk Menu (2022),8201 S DORCHESTER AVE,"$36,695.81"
8,Sidewalk Menu (2022),8537 S CREGIER AVE,"$8,261.95"
8,Sidewalk Menu (2022),8604 S INGLESIDE AVE,"$4,106.25"
8,Sidewalk Menu (2022),9100 S ELLIS AVE,"$23,034.98"
8,Street Light Residential Staggered Piggy Back Menu (2022),ON S CREGIER AVE FROM E 87TH ST  (8700 S) TO E 89TH ST  (8900 S),"$173,795.17"
8,Street Resurfacing Menu (2022),ON E 74TH ST FROM S DORCHESTER AVE  (1400 E) TO S DANTE AVE  (1430 E),"$26,139.56"
8,Street Resurfacing Menu (2022),ON E 83RD PL FROM S BLACKSTONE AVE  (1500 E) TO S STONY ISLAND AVE  (1560 E),"$48,221.17"
8,Street Resurfacing Menu (2022),ON E 90TH PL FROM S ST LAWRENCE AVE  (600 E) TO S LANGLEY AVE  (700 E),"$70,869.90"
8,Street Resurfacing Menu (2022),ON S AVALON AVE FROM E 80TH ST  (8000 S) TO E 81ST ST  (8100 S),"$50,532.96"
8,Street Resurfacing Menu (2022),ON S AVALON AVE FROM E 81ST ST  (8100 S) TO E 82ND ST  (8200 S),"$29,975.53"
8,Street Resurfacing Menu (2022),ON S BENNETT AVE FROM E 78TH ST  (7800 S) TO E 79TH ST  (7900 S),"$46,915.69"
8,Street Resurfacing Menu (2022),ON S BLACKSTONE AVE FROM E 80TH ST  (8000 S) TO E 83RD ST  (8300 S),"$151,131.34"
8,Street Resurfacing Menu (2022),ON S CHAPPEL AVE FROM E 74TH ST  (7400 S) TO E 75TH ST  (7500 S),"$52,775.92"
8,Street Resurfacing Menu (2022),ON S CONSTANCE AVE FROM E 83RD ST  (8300 S) TO E 84TH ST  (8400 S),"$50,704.65"
8,Street Resurfacing Menu (2022),ON S CREGIER AVE FROM E 78TH ST  (7800 S) TO E 79TH ST  (7900 S),"$49,276.70"
8,Street Resurfacing Menu (2022),ON S DANTE AVE FROM E 81ST ST  (8100 S) TO E 82ND ST  (8200 S),"$53,014.11"
8,Street Resurfacing Menu (2022),ON S DORCHESTER AVE FROM E 81ST ST  (8100 S) TO E 82ND ST  (8200 S),"$61,760.36"
8,Street Resurfacing Menu (2022),ON S DREXEL AVE FROM E 85TH ST  (8500 S) TO E 87TH ST  (8700 S),"$111,151.02"
8,Street Resurfacing Menu (2022),ON S EAST END AVE FROM E 76TH ST  (7600 S) TO E 77TH ST  (7700 S),"$44,107.22"
8,Street Resurfacing Menu (2022),ON S EAST END AVE FROM E 89TH ST  (8900 S) TO E 90TH ST  (9000 S),"$54,231.82"
8,Street Resurfacing Menu (2022),ON S EUCLID AVE FROM E 86TH ST  (8600 S) TO E 87TH ST  (8700 S),"$60,019.72"
8,Street Resurfacing Menu (2022),ON S EUCLID AVE FROM E 88TH ST  (8800 S) TO E 89TH ST  (8900 S),"$53,905.45"
8,Street Resurfacing Menu (2022),ON S GREENWOOD AVE FROM E 90TH ST  (9000 S) TO E 91ST ST  (9100 S),"$55,822.04"
8,Street Resurfacing Menu (2022),ON S WOODLAWN AVE FROM E 97TH ST  (9700 S) TO E 98TH ST  (9800 S),"$60,785.50"
8,Street Speed Hump Menu (2022),ON E 83RD PL FROM S STONY ISLAND AVE  (1560 E) TO S EAST END AVE  (1700 E),$192.06
8,Street Speed Hump Menu (2022),ON E 86TH ST FROM S BLACKSTONE AVE  (1500 E) TO S STONY ISLAND AVE  (1560 E),"$4,700.00"
8,Street Speed Hump Menu (2022),ON S BENNETT AVE FROM E 74TH ST  (7400 S) TO E 75TH ST  (7500 S),"$4,700.00"
8,Street Speed Hump Menu (2022),ON S LUELLA AVE FROM E 87TH ST  (8700 S) TO E 88TH ST  (8800 S),"$4,700.00"
8,Street Speed Hump Menu (2022),ON S PAXTON AVE FROM E 78TH ST  (7800 S) TO E 79TH ST  (7900 S),"$4,700.00"
8,Street Speed Hump Menu (2022),ON S RIDGELAND AVE FROM E 88TH ST  (8800 S) TO E 89TH ST  (8900 S),"$4,700.00"
8,Street Speed Hump Replacement (2022),ON S AVALON AVE FROM E 81ST ST  (8100 S) TO E 82ND ST  (8200 S),$0.00
8,Street Speed Hump Replacement (2022),ON S BLACKSTONE AVE FROM E 80TH ST  (8000 S) TO E 83RD ST  (8300 S),$0.00
8,Street Speed Hump Replacement (2022),ON S CREGIER AVE FROM E 78TH ST  (7800 S) TO E 79TH ST  (7900 S),$0.00
8,Street Speed Hump Replacement (2022),ON S DANTE AVE FROM E 81ST ST  (8100 S) TO E 82ND ST  (8200 S),$0.00
8,Street Speed Hump Replacement (2022),ON S DORCHESTER AVE FROM E 81ST ST  (8100 S) TO E 82ND ST  (8200 S),$0.00
8,Street Speed Hump Replacement (2022),ON S DREXEL AVE FROM E 85TH ST  (8500 S) TO E 87TH ST  (8700 S),$0.00
8,Street Speed Hump Replacement (2022),ON S EUCLID AVE FROM E 86TH ST  (8600 S) TO E 87TH ST  (8700 S),$0.00
8,Street Speed Hump Replacement (2022),ON S WOODLAWN AVE FROM E 97TH ST  (9700 S) TO E 98TH ST  (9800 S),$0.00
8,Street Traffic Circle Menu (2022),ON S AVALON AVE FROM E 83RD ST  (8300 S) TO E 87TH ST  (8700 S); S AVALON AVE &  E 85TH ST,"$19,928.19"
9,Alley Apron Menu (2022),314 W 101ST ST,"$32,501.19"
9,Alley Resurfacing Menu (2022),W 100TH ST &  S WENTWORTH AVE&S YALE AVE &  W 101ST ST,"$43,483.63"
9,Alley Speed Hump Menu (2022),9164 S DR MARTIN LUTHER KING JR DR,$700.00
9,Alley Speed Hump Replacement (2022),W 100TH ST &  S WENTWORTH AVE&S YALE AVE &  W 101ST ST,$0.00
9,Curb & Gutter Menu (2022),ON S PRAIRIE AVE FROM E 101ST ST  (10100 S) TO E 102ND ST  (10200 S),"$41,215.78"
9,Miscellaneous CDOT Projects (2022),11914-11918 S LA SALLE ST; 10048 S MICHIGAN AVE; 625-631 E 103RD ST; 11919 S MICHIGAN AVE,$750.00
9,Sidewalk Menu (2022),10744 S EBERHART AVE,"$6,710.71"
9,Sidewalk Menu (2022),11036 S INDIANA AVE; 11040 S INDIANA AVE,"$23,066.91"
9,Sidewalk Menu (2022),12143 S MICHIGAN AVE,"$6,981.88"
9,Sidewalk Menu (2022),12239 S MICHIGAN AVE,"$5,442.38"
9,Sidewalk Menu (2022),12245 S MICHIGAN AVE,"$6,846.30"
9,Sidewalk Menu (2022),12658 S WALLACE ST,"$14,703.97"
9,Sidewalk Menu (2022),126 E 124TH ST,"$5,575.09"
9,Sidewalk Menu (2022),131 E 124TH ST,"$5,585.94"
9,Sidewalk Menu (2022),226 E 89TH PL,"$5,022.75"
9,Sidewalk Menu (2022),303 E 113TH ST,"$17,830.96"
9,Sidewalk Menu (2022),30 E 123RD ST,"$10,879.00"
9,Sidewalk Menu (2022),405 E 89TH PL,"$6,190.97"
9,Sidewalk Menu (2022),513 W 128TH ST,"$11,359.30"
9,Sidewalk Menu (2022),514 E 107TH ST,"$4,015.86"
9,Sidewalk Menu (2022),556 E 106TH ST; ON E 106TH ST FROM S RHODES AVE  (530 E) TO S DAUPHIN AVE  (600 E),"$8,390.40"
9,Sidewalk Menu (2022),8729 S PRAIRIE AVE,"$14,746.47"
9,Sidewalk Menu (2022),9931 S PRINCETON AVE,"$6,944.16"
9,Street Resurfacing Menu (2022),ON S CALUMET AVE FROM E 93RD ST  (9300 S) TO E 94TH ST  (9400 S),"$53,307.10"
9,Street Resurfacing Menu (2022),ON S CHAMPLAIN AVE FROM E 113TH ST  (11300 S) TO E 115TH ST  (11500 S),"$113,516.44"
9,Street Resurfacing Menu (2022),ON S CHAMPLAIN AVE FROM S BURNSIDE AVE  (9400 S) TO E 95TH ST  (9500 S),"$47,459.64"
9,Street Resurfacing Menu (2022),ON S EDBROOKE AVE FROM E 111TH ST  (11100 S) TO E 112TH ST  (11200 S),"$52,137.61"
9,Street Resurfacing Menu (2022),ON S FOREST AVE FROM E 98TH ST  (9800 S) TO E 99TH ST  (9900 S),"$46,997.28"
9,Street Resurfacing Menu (2022),ON S LAFAYETTE ST FROM W 102ND ST  (10200 S) TO W 103RD ST  (10300 S),"$55,980.97"
9,Street Resurfacing Menu (2022),ON S LANGLEY AVE FROM S BURNSIDE AVE  (9420 S) TO E 95TH ST  (9500 S),"$23,137.94"
9,Street Resurfacing Menu (2022),ON S LA SALLE ST FROM W 99TH ST  (9900 S) TO W 102ND ST  (10200 S),"$168,018.68"
9,Street Resurfacing Menu (2022),ON S MICHIGAN AVE FROM E 92ND ST  (9200 S) TO E 94TH ST  (9400 S),"$107,193.86"
9,Street Resurfacing Menu (2022),ON S NORMAL AVE FROM W 99TH ST  (9900 S) TO W 101ST ST  (10100 S),"$113,544.16"
9,Street Resurfacing Menu (2022),ON S PERRY AVE FROM W 124TH ST  (12400 S) TO W 125TH ST  (12500 S),"$57,658.70"
9,Street Resurfacing Menu (2022),ON S PRINCETON AVE FROM W 126TH ST  (12600 S) TO W 127TH ST  (12700 S),"$58,374.35"
9,Street Resurfacing Menu (2022),ON S STEWART AVE FROM W 126TH ST  (12600 S) TO W 127TH ST  (12700 S),"$55,482.90"
9,Street Resurfacing Menu (2022),ON S VERNON AVE FROM E 107TH ST  (10700 S) TO E 108TH ST  (10800 S),"$53,143.92"
9,Street Resurfacing Menu (2022),ON S WALLACE ST FROM W 99TH ST  (9900 S) TO W 103RD ST  (10300 S),"$214,623.98"
10,1 LPR w/o Camera NW Corner 130th and Torrence,S TORRENCE AVE &  E 130TH ST,"$27,410.00"
10,Alley Resurfacing Menu (2022),S EWING AVE &  E 104TH ST&E 105TH ST &  S AVENUE J,"$33,725.91"
10,Alley Speed Hump Menu (2022),13425 S BURLEY AVE,$700.00
10,Alley Speed Hump Menu (2022),S BRANDON AVE &  E 131ST ST&E 131ST ST &  S BURLEY AVE,"$1,400.00"
10,Alley Speed Hump Replacement (2022),S EWING AVE &  E 104TH ST&E 105TH ST &  S AVENUE J,$0.00
10,Bollard Menu (2022),8406 S BAKER AVE,"$9,889.58"
10,Curb & Gutter Menu (2022),11256 S AVENUE H,"$23,614.28"
10,Miscellaneous CDOT Projects (2022),9101 S HOUSTON AVE,$660.00
10,Mural Project w/ DCASE at 100th Street Viaduct beween South Ewing Avenue and South Avenue J,ON E 100TH ST FROM S EWING AVE  (3630 E) TO S AVENUE J  (3700 E),"$25,000.00"
10,Sidewalk Menu (2022),10256 S AVENUE M,"$18,477.15"
10,Sidewalk Menu (2022),10258 S AVENUE L,"$3,275.21"
10,Sidewalk Menu (2022),10348 S AVENUE J,"$1,220.83"
10,Sidewalk Menu (2022),10357-10359 S AVENUE G,"$13,370.58"
10,Sidewalk Menu (2022),10446 S AVENUE M,"$1,875.02"
10,Sidewalk Menu (2022),10501 S AVENUE L,"$7,942.58"
10,Sidewalk Menu (2022),10546 S AVENUE G,"$4,359.86"
10,Sidewalk Menu (2022),10642-10646 S AVENUE L,"$16,390.20"
10,Sidewalk Menu (2022),10647-10651 S AVENUE F,"$5,035.41"
10,Sidewalk Menu (2022),10701 S AVENUE M,"$7,906.00"
10,Sidewalk Menu (2022),10740 S AVENUE F,"$2,267.96"
10,Sidewalk Menu (2022),10749 S AVENUE H,"$1,577.48"
10,Sidewalk Menu (2022),10946 S EWING AVE,"$5,740.94"
10,Sidewalk Menu (2022),11045 S AVENUE L,"$4,461.82"
10,Sidewalk Menu (2022),13101 S AVENUE N,"$7,214.52"
10,Sidewalk Menu (2022),13400 S BRANDON AVE,"$8,924.81"
10,Sidewalk Menu (2022),13501-13509 S BRANDON AVE,"$44,253.87"
10,Sidewalk Menu (2022),13532-13536 S MACKINAW AVE,"$14,191.03"
10,Sidewalk Menu (2022),8610 S MUSKEGON AVE,"$2,927.58"
10,Sidewalk Menu (2022),9850-9852 S AVENUE H,"$9,646.50"
10,Sidewalk Menu (2022),ON E 100TH ST FROM S MUSKEGON AVE  (2840 E) TO S ESCANABA AVE  (2900 E),"$26,677.91"
10,Sidewalk Menu (2022),ON E 89TH ST FROM S BUFFALO AVE  (3300 E) TO S MACKINAW AVE  (3340 E),"$65,798.10"
10,Street Resurfacing Menu (2022),ON E 107TH ST FROM S MACKINAW AVE  (3331 E) TO S GREEN BAY AVE  (3399 E),"$25,963.44"
10,Street Resurfacing Menu (2022),ON S AVENUE D FROM E 109TH ST  (10900 S) TO E 110TH ST  (11000 S),"$53,769.46"
10,Street Resurfacing Menu (2022),ON S AVENUE E FROM E 104TH ST  (10400 S) TO E 105TH ST  (10500 S),"$56,375.25"
10,Street Resurfacing Menu (2022),ON S AVENUE G FROM E 112TH ST  (11200 S) TO E 115TH ST  (11500 S),"$111,452.31"
10,Street Resurfacing Menu (2022),ON S AVENUE H FROM E 99TH ST  (9899 S) TO E 100TH ST  (10000 S),"$81,410.83"
10,Street Resurfacing Menu (2022),ON S AVENUE J FROM E 99TH ST  (9900 S) TO E 100TH ST  (10000 S),"$59,213.58"
10,Street Resurfacing Menu (2022),ON S AVENUE N FROM E 102ND ST  (10200 S) TO E 106TH ST  (10600 S),"$269,925.64"
10,Street Resurfacing Menu (2022),ON S COMMERCIAL AVE FROM E 83RD ST  (8300 S) TO E 83RD PL  (8400 S),"$37,423.76"
10,Street Resurfacing Menu (2022),ON S ESCANABA AVE FROM E 97TH ST  (9700 S) TO E 98TH ST  (9800 S),"$9,682.31"
10,Street Resurfacing Menu (2022),ON S EXCHANGE AVE FROM E 128TH ST  (12800 S) TO E 129TH ST  (12900 S),"$54,967.53"
10,Street Resurfacing Menu (2022),ON S MACKINAW AVE FROM E 131ST ST  (13100 S) TO E 132ND ST  (13200 S),"$48,905.36"
10,Street Resurfacing Menu (2022),ON S MANISTEE AVE FROM E 128TH ST  (12800 S) TO E 130TH ST  (13000 S),"$107,144.41"
10,Street Resurfacing Menu (2022),ON S MUSKEGON AVE FROM E 86TH ST  (8600 S) TO E 87TH ST  (8700 S),"$47,650.02"
10,Street Resurfacing Menu (2022),ON S STATE LINE RD FROM E 110TH ST  (11000 S) TO E 112TH ST  (11200 S),"$86,390.59"
10,Street Speed Hump Menu (2022),12260 S CARONDOLET AVE,"$4,700.00"
10,Street Speed Hump Menu (2022),ON E 132ND ST FROM S MACKINAW AVE  (3330 E) TO S BUFFALO AVE  (3300 E),"$2,350.00"
10,Street Speed Hump Menu (2022),ON E 134TH ST FROM S BRAINARD AVE  (2999 E) TO S BUFFALO AVE  (3300 E),"$9,400.00"
10,Street Speed Hump Menu (2022),ON S AVENUE H FROM E 115TH ST  (11500 S) TO E 116TH ST  (11600 S),"$4,700.00"
10,Street Speed Hump Menu (2022),ON S AVENUE H FROM E 97TH ST  (9700 S) TO E 98TH ST  (9800 S),"$2,343.57"
10,Street Speed Hump Menu (2022),ON S AVENUE K FROM E 133RD ST  (13300 S) TO E 134TH ST  (13400 S),"$4,700.00"
10,Street Speed Hump Menu (2022),ON S AVENUE M FROM E 113TH ST  (11300 S) TO E 114TH ST  (11400 S),"$4,700.00"
10,Street Speed Hump Menu (2022),ON S AVENUE M FROM E 131ST ST  (13100 S) TO E 132ND ST  (13160 S),"$2,258.58"
10,Street Speed Hump Menu (2022),ON S AVENUE M FROM E 134TH ST  (13400 S) TO E 135TH ST  (13500 S),"$2,350.00"
10,Street Speed Hump Menu (2022),ON S ESCANABA AVE FROM E 131ST ST  (13100 S) TO E 132ND ST  (13200 S),"$4,700.00"
10,Street Speed Hump Menu (2022),ON S MACKINAW AVE FROM E 131ST ST  (13100 S) TO E 132ND ST  (13200 S),"$4,700.00"
10,Street Speed Hump Replacement (2022),ON S AVENUE E FROM E 104TH ST  (10400 S) TO E 105TH ST  (10500 S),$0.00
10,Street Speed Hump Replacement (2022),ON S AVENUE H FROM E 99TH ST  (9899 S) TO E 100TH ST  (10000 S),$0.00
10,Street Speed Hump Replacement (2022),ON S AVENUE J FROM E 99TH ST  (9900 S) TO E 100TH ST  (10000 S),$0.00
10,Viaduct Improvement Menu (2022),ON E 100TH ST FROM S EWING AVE  (3630 E) TO S AVENUE J  (3700 E),"$6,888.22"
11,1 LPOD Camera - NW 3227 S Carpenter St,3227 S CARPENTER ST,"$1,800.00"
11,Alley Apron Menu (2022),3212 S NORMAL AVE,"$24,821.06"
11,Alley Resurfacing Menu (2022),2626 S PRINCETON AVE; W 26TH ST &  S PRINCETON AVE&S SHIELDS AVE &  W 27TH ST,"$66,582.24"
11,Alley Resurfacing Menu (2022),4231 S HALSTED ST; S HALSTED ST &  W 42ND ST&W 43RD ST &  S EMERALD AVE,"$38,088.41"
11,Alley Resurfacing Menu (2022),ON S CANAL ST FROM W 30TH ST  (3000 S) TO W 31ST ST  (3100 S); S CANAL ST &  W 30TH ST&W 31ST ST &  S NORMAL AVE,"$53,712.38"
11,Alley Resurfacing Menu (2022),S HALSTED ST &  W 48TH PL&W 49TH ST &  S UNION AVE; 745 W 48TH PL,"$68,182.21"
11,Alley Resurfacing Menu (2022),W 36TH ST &  S UNION AVE&S EMERALD AVE &  W 37TH ST,"$41,772.31"
11,Alley Resurfacing Menu (2022),W 37TH ST &  S LOWE AVE&S WALLACE ST &  W 38TH ST,"$41,595.05"
11,Alley Speed Hump Menu (2022),S CANAL ST &  W 30TH ST; 3001 S CANAL ST; S CANAL ST &  W 31ST ST,"$1,400.00"
11,Alley Speed Hump Menu (2022),S CANAL ST &  W 32ND ST&W 33RD ST &  S NORMAL AVE,"$1,400.00"
11,Alley Speed Hump Replacement (2022),745 W 48TH PL; S HALSTED ST &  W 48TH ST&W 49TH ST &  S UNION AVE,$0.00
11,Alley Speed Hump Replacement (2022),ON S CANAL ST FROM W 30TH ST  (3000 S) TO W 31ST ST  (3100 S); S CANAL ST &  W 30TH ST&W 31ST ST &  S NORMAL AVE,$0.00
11,Alley Speed Hump Replacement (2022),W 26TH ST &  S PRINCETON AVE&S SHIELDS AVE &  W 27TH ST,$0.00
11,Alley Speed Hump Replacement (2022),W 36TH ST &  S UNION AVE&S EMERALD AVE &  W 37TH ST,$0.00
11,Alley Speed Hump Replacement (2022),W 37TH ST &  S LOWE AVE&S WALLACE ST &  W 38TH ST,$0.00
11,Arterial Street Bump Outs Menu (2022),W 31ST ST &  S QUINN ST,"$65,898.58"
11,Concrete Alley Menu (2022),2810 S GRADY CT; S GRADY CT &  W FULLER ST; S GROVE ST &  S LOCK ST,"$70,000.00"
11,Concrete Alley Menu (2022),W 33RD ST &  S LOWE AVE&W 35TH ST &  S WALLACE ST; 3439 S LOWE AVE,"$286,034.00"
11,Curb & Gutter Menu (2022),310 W 30TH ST,"$13,045.61"
11,Curb & Gutter Menu (2022),3205 S RACINE AVE,"$2,232.68"
11,Curb & Gutter Menu (2022),3407 S ABERDEEN ST,"$5,240.26"
11,Curb & Gutter Menu (2022),4328 S UNION AVE,"$8,892.48"
11,Curb & Gutter Menu (2022),432 W ROOT ST,"$5,035.41"
11,Curb & Gutter Menu (2022),901 W 37TH ST,"$1,557.13"
11,Design and installation of left turn arrows at S. Halsted St. & W. 31st St. (Ward 11),W 31ST ST &  S HALSTED ST,"$154,406.00"
11,"In-Road ""State Law Stop For Pedestrians"" Sign Menu (2022)",W ROOT ST &  S UNION AVE,$350.00
11,Sidewalk Menu (2022),1041 W 31ST PL,"$5,710.91"
11,Sidewalk Menu (2022),1054 W 34TH PL,"$2,173.56"
11,Sidewalk Menu (2022),2800 S WELLS ST,"$24,197.85"
