,ward,type,location,year,est_cost,id,intersection_1,intersection_2,intersection_3,intersection_4,lat_1,lon_1,query_1,lat_2,lon_2,query_2,lat_3,lon_3,query_3,lat_4,lon_4,query_4
4818,3,Alley Speed Hump Menu,W 51ST PL & S PRINCETON AVE & S PRINCETON AVE & W 51ST ST,2021,700.0,2939,S PRINCETON AVE & W 51ST PL,S PRINCETON AVE & W 51ST ST,,,41.80181192900005,-87.63318101299996,census,41.8017499,-87.6331914,google,,,,,,
4819,11,Alley Resurface Menu,S DAMEN AV & S SEELEY AV & W 33 ST & RAILROAD TRACKS,2008,2062.0,8175,S DAMEN AV & W 33rd ST,S SEELEY AV & W 33rd ST,,,41.8340173,-87.6753619,google,41.83400720700007,-87.67660785599998,census,,,,,,
4820,7,Alley Speed Hump Menu,S ESSEX AV & DEAD END & S SOUTH CHICAGO AV & E 90 ST,2007,500.0,4864,S ESSEX AV & E 90th ST,S SOUTH CHICAGO AV & E 90th ST,,,41.73175333300003,-87.56343194799996,census,41.7317209,-87.5658339,google,,,,,,
4821,20,Miscellaneous-CDOT,S RHODES AVE & E 67TH ST & E 67TH ST & S SOUTH CHICAGO AVE,2008,140045.0,16015,S RHODES AVE & E 67TH ST,S SOUTH CHICAGO AVE & E 67TH ST,,,41.77303757600004,-87.61183541199995,census,41.7478284,-87.58047,google,,,,,,
4822,23,Concrete Alley Menu,W 61ST ST & S HOMAN AVE & W 61ST ST & S SPAULDING AVE,2015,240000.0,18708,S HOMAN AVE & W 61ST ST,S SPAULDING AVE & W 61ST ST,,,41.78253657000005,-87.70809563399996,census,41.7816658,-87.7056387,google,,,,,,
4823,12,Alley Speed Hump Menu,W 8 PL & W 8 ST & S ST LOUIS AV & DEAD END,2007,1500.0,8961,S ST LOUIS AV & W 8th PL,S ST LOUIS AV & W 8th ST,,,41.809825,-87.7112075,google,,,google,,,,,,
4824,14,Alley Speed Hump Menu,S DRAKE AVE & S ARCHER AVE & S ST LOUIS AVE & S ARCHER AVE,2014,1400.0,11799,S DRAKE AVE & S ARCHER AVE,S ST LOUIS AVE & S ARCHER AVE,,,41.80907184600005,-87.71242505299995,census,41.8099292,-87.7110581,google,,,,,,
4825,6,Alley Resurface Menu,S STEWART AV & DEAD END & W MARQUETTE RD & W NORMAL PW,2009,33225.0,4435,S STEWART AV & W MARQUETTE RD,S STEWART AV & W NORMAL PW,,,41.7726366,-87.634861,google,41.7714495,-87.6348329,google,,,,,,
4826,19,Alley Speed Hump Menu,S TALMAN AV & RAILROAD TRACKS & W 103 ST & W 104 ST,2006,1000.0,15320,S TALMAN AV & W 103rd ST,S TALMAN AV & W 104th ST,,,41.70635568400007,-87.68831376799994,census,41.70450653600005,-87.68825748999996,census,,,,,,
4827,34,Alley Speed Hump Menu,DEAD END & S THROOP ST & W 117 ST & W 118 ST,2006,1000.0,27234,S THROOP ST & W 117th ST,S THROOP ST & W 118th ST,,,41.681278,-87.6541976,google,41.67945459800006,-87.65413668599996,census,,,,,,
4828,11,Alley Speed Hump Menu,W 34 ST & W 35 ST & S THROOP ST & DEAD END,2007,500.0,8129,S THROOP ST & W 34th ST,S THROOP ST & W 35th ST,,,41.8569989,-87.6588529,google,41.830417,-87.6728404,google,,,,,,
4829,17,Alley Speed Hump Menu,DEAD END & W 77 ST & S ADA ST & S THROOP ST,2005,1500.0,13788,S ADA ST & W 77th ST,S THROOP ST & W 77th ST,,,41.7540959,-87.6570628,google,41.7541115,-87.6554481,google,,,,,,
4830,12,Concrete Alley Menu,S TROY ST & W 26 ST & W 27 ST & S TROY ST,2006,88500.0,8873,S TROY ST & W 26th ST,S TROY ST & W 27th ST,,,41.8445264,-87.7038013,google,41.8427308,-87.7037616,google,,,,,,
4831,12,Alley Resurface Menu,W 28 ST & W0 ST & S TROY ST & DEAD END,2010,27095.0,9123,S TROY ST & W 28th ST,S TROY ST & W0 ST,,,41.8408932,-87.7037001,google,41.7785174,-87.701901,google,,,,,,
4832,34,Alley Speed Hump Menu,S EMERALD AV & S UNION AV & W 120 ST & DEAD END,2007,1000.0,27320,S EMERALD AV & W 120th ST,S UNION AV & W 120th ST,,,41.67601357500007,-87.64046906899995,census,41.676021615000025,-87.63944399799999,census,,,,,,
4833,11,Alley Speed Hump Menu,W 47 PL & DEAD END & S HALSTED ST & S UNION AV,2007,500.0,8134,S HALSTED ST & W 47th PL,S UNION AV & W 47th PL,,,41.80795029700005,-87.64550598799997,census,41.8079877,-87.6431002,google,,,,,,
4834,9,Alley Speed Hump Menu,E 104 ST & E 105 ST & S VERNON AV & DR. MARTIN LUTHER KING JR. DR,2005,1750.0,6232,S VERNON AV & E 104th ST,S VERNON AV & E 105th ST,,,41.70551150800003,-87.61249869299996,census,41.70368245900005,-87.61244643399993,census,,,,,,
4835,9,Alley Speed Hump Menu,E 105 ST & E 106 ST & S VERNON AV & DR. MARTIN LUTHER KING JR. DR,2005,1750.0,6234,S VERNON AV & E 105th ST,S VERNON AV & E 106th ST,,,41.70368245900005,-87.61244643399993,census,41.701857431000064,-87.61239417599995,census,,,,,,
4836,9,Alley Speed Hump Menu,E 107 ST & E 108 ST & DR. MARTIN LUTHER KING JR. DR & S VERNON AV,2005,3500.0,6280,S VERNON AV & E 107th ST,S VERNON AV & E 108th ST,,,41.70002838200003,-87.61234593699999,census,41.69821139300007,-87.61229769899995,census,,,,,,
4837,9,Alley Speed Hump Menu,E 108 ST & E 109 ST & S VERNON AV & DR. MARTIN LUTHER KING JR. DR,2005,3500.0,6233,S VERNON AV & E 108th ST,S VERNON AV & E 109th ST,,,41.69821139300007,-87.61229769899995,census,41.69639038400004,-87.61224945999999,census,,,,,,
4838,9,Alley Speed Hump Menu,W 100 ST & W 101 ST & S VERNON AV & DR. MARTIN LUTHER KING JR. DR,2010,1050.0,6529,S VERNON AV & W 100th ST,S VERNON AV & W 101st ST,,,41.71277946400005,-87.61269566699997,census,41.71098257500006,-87.61264340899999,census,,,,,,
4839,6,Alley Speed Hump Menu,DR. MARTIN LUTHER KING JR. DR & S VERNON AV & W 85 ST & W 86 ST,2008,1050.0,4399,S VERNON AV & W 85th ST,S VERNON AV & W 86th ST,,,41.74018303700007,-87.61300519899999,census,41.738358008000034,-87.61295293999996,census,,,,,,
4840,9,Alley Speed Hump Menu,E 103RD ST & S STATE ST & E 103RD ST & S WABASH AVE,2006,500.0,6376,S STATE ST & E 103RD ST,S WABASH AVE & E 103RD ST,,,41.7071536,-87.623499,google,41.7071775,-87.6223117,google,,,,,,
4841,2,Alley Resurfacing Menu,S WABASH AVE & S WABASH AVE & E CERMAK RD & E 23RD ST,2012,2981.0,1851,S WABASH AVE & E CERMAK RD,S WABASH AVE & E 23RD ST,,,41.8527625,-87.6254879,google,41.851095,-87.6254599,google,,,,,,
4842,28,Alley Resurface Menu,W GLADYS AV & W JACKSON BV & S WASHTENAW AV & RAILROAD TRACKS,2007,23214.0,22471,S WASHTENAW AV & W GLADYS AV,S WASHTENAW AV & W JACKSON BV,,,41.8767256,-87.6937292,google,41.8774557,-87.6937799,google,,,,,,
4843,12,Alley Speed Hump Menu,S WESTERN AV & RAILROAD TRACKS & W 34 ST & W 35 ST,2010,1050.0,9127,S WESTERN AV & W 34th ST,S WESTERN AV & W 35th ST,,,41.8320846,-87.6851421,google,41.83029283100007,-87.68445869599998,census,,,,,,
4844,25,Concrete Alley Menu,S WOOD ST & S WOOD ST & W 22 ST & W 23 ST,2005,94100.0,19971,S WOOD ST & W 22nd ST,S WOOD ST & W 23rd ST,,,41.8514754,-87.6708872,google,41.8507347,-87.6708972,google,,,,,,
4845,5,Alley Resurface Menu,S WOODLAWN AV & RAILROAD TRACKS & E 72 ST & E 72 PL,2007,13321.0,3735,S WOODLAWN AV & E 72nd ST,S WOODLAWN AV & E 72nd PL,,,41.763255,-87.5957716,google,41.763255,-87.5957716,google,,,,,,
4846,32,Alley Speed Hump Menu,N CLYBOURN AV & N CLYBOURN AV & W FULLERTON AV & RAILROAD TRACKS,2009,1575.0,25919,N CLYBOURN AV & W FULLERTON AV,,,,41.92513805300007,-87.66930774099995,census,,,,,,,,,
4847,1,Alley Resurface Menu,W ELLEN ST & N WOOD ST & RAILROAD TRACKS & RAILROAD TRACKS,2006,5750.0,99,N WOOD ST & W ELLEN ST,,,,41.9055623,-87.672421,google,,,,,,,,,
4848,1,Alley Speed Hump Menu,W HADDON & W HADDON & W HADDON & W HADDON,2005,875.0,11,,,,,,,,,,,,,,,,
4849,1,Alley Speed Hump Menu,N CALIFORNIA & N CALIFORNIA & N CALIFORNIA & N CALIFORNIA,2005,875.0,12,,,,,,,,,,,,,,,,
4850,1,Alley Speed Hump Menu,N MAPLEWOOD & N MAPLEWOOD & N MAPLEWOOD & N MAPLEWOOD,2005,875.0,13,,,,,,,,,,,,,,,,
4851,1,Alley Speed Hump Menu,N Oakley & N Oakley & N Oakley & N Oakley,2005,875.0,14,,,,,,,,,,,,,,,,
4852,2,Alley Resurface Menu,E ST & E ST & E ST & E ST,2008,8603.0,1229,,,,,,,,,,,,,,,,
4853,2,Miscellaneous-CDOT,Installation of 32 decorative baskets -Canal & Clinton & Jefferson & Desplaines,2010,20416.0,1661,,,,,,,,,,,,,,,,
4854,12,Concrete Alley Menu,S TALMAN AV & S TALMAN AV & S TALMAN AV & S TALMAN AV,2007,4700.0,8966,,,,,,,,,,,,,,,,
4855,15,Alley Speed Hump Menu,W MARQUETTE RD & W MARQUETTE RD & W MARQUETTE RD & W MARQUETTE RD,2009,1050.0,12483,,,,,,,,,,,,,,,,
4856,32,Alley Resurface Menu,2101 W WABANASIA AVE & 1701 N MILWAUKEE AVE & 1759 N WILMOT AVE & 1721 N HOYNE AVE,2007,14543.0,25830,,,,,,,,,,,,,,,,
4857,39,Alley Resurface Menu,N KRUGER AVE & N KRUGER AVE & N ELSTON AVE & N EDENS PKWY,2011,11138.0,31585,,,,,,,,,,,,,,,,
4858,41,Alley Speed Hump Menu,N NORTHWEST HWY & N OLIPHANT AVE & N OXFORD AVE & N ONARGA AVE,2011,1650.0,33054,,,,,,,,,,,,,,,,
4859,49,Alley Resurface Menu,N SHERIDAN RD & N SHERIDAN RD & N SHERIDAN RD & N SHERIDAN RD,2011,7500.0,39275,,,,,,,,,,,,,,,,
4860,39,Alley Resurfacing Menu,N KRUGER AVE & N ELSTON AVE & N ELSTON AVE & N KILPATRICK AVE,2019,2584.965,42832,,,,,,,,,,,,,,,,
4861,43,Alley Resurfacing Menu,N MAUD AVE & N RACINE AVE & N KENMORE AVE & N MAUD AVE,2022,5892.83,43099,,,,,,,,,,,,,,,,
